冻鼻涕	4014	60	5	9	100	10	90	10	100	300	6	0	10	10	30	30	30	30	100	100	100	100	100	100	1	0	30	80	10	101501	100	0			0	7300	7400								
依代	4015	50	5	9	300	30	30	0	140	150	3	20	10	0	30	30	30	30	100	100	100	100	100	100	1	2	10	10	8	101406	100	0			0	7300	7400								
依代的小弟	4016	20	5	9	100	20	20	0	50	150	3	100	10	0	20	20	20	20	100	100	100	100	100	100	1	2	5	5	8	101400	100	0			0	7300	7400								
真红淑女	4018	20	5	9	300	40	40	0	300	300	6	0	10	10	0	30	70	0	100	100	100	100	100	100	1	1	10	20	8	101002	100	0			0	7300	7400								
水蓝教练	4019	20	5	9	500	1	1	0	300	300	6	0	40	10	30	70	0	0	100	100	100	100	100	100	1	1	40	80	8	101501	100	0			0	7300	7400								
蛋黄教练	4020	20	5	9	300	1	100	0	300	300	6	0	1	1	0	0	30	70	100	100	100	100	100	100	1	1	5	5	8	101610	100	0			0	7300	7400								
绿先生(带内裤)	4021	50	6	9	270	40	40	15	200	300	6	0	10	10	70	0	0	30	100	100	100	100	100	100	1	1	20	20	10	101810	100	0			0	7300	7400								
逆袭的牛鬼	4022	50	6	9	300	100	40	20	60	300	6	100	30	15	30	0	0	70	100	100	100	100	100	100	2	1	18	18	10	101922	100	0			0	7300	7400								
破坏狂	4023	20	5	0	35	18	40	10	0	300	6	30	0	0	50	50	0	0	100	100	100	0	100	100	0	0	0	0	10	101823	100	0			0	7300	7400								
破坏狂反	4024	20	5	0	35	18	40	10	0	300	6	30	0	0	0	0	50	50	100	100	100	0	100	100	0	0	0	0	10	101823	100	0			0	7300	7400								
牛鬼公主	4025	50	6	9	200	80	60	80	500	300	6	0	20	30	50	50	0	0	100	100	100	100	100	100	2	1	25	10	10	101923	100	0			0	7300	7400								
帝国兵	4026	40	5	2	40	40	40	40	220	300	6	0	0	10	50	50	0	0	50	50	50	50	50	50	2	1	0	0	0	100553	100	0			0	7300	7400								
帝国兵(女)	4027	40	5	2	50	45	40	40	180	300	6	0	0	10	0	0	50	50	50	50	50	50	50	50	2	1	0	0	0	100678	100	0			0	7300	7400								
罗连斯	4028	40	6	9	180	40	40	30	300	300	6	0	10	0	0	50	50	0	100	100	100	100	100	100	2	1	0	10	0	101532	100	0			0	7300	7400								
牛鬼公主的怨念	4029	40	6	2	40	20	20	20	40	300	6	0	0	0	0	50	50	0	100	100	100	100	100	100	2	1	0	0	0	101522	100	0			0	7300	7400								
霸	4030	40	5	9	75	85	20	20	65	300	6	0	5	10	80	20	0	0	5	5	5	5	5	5	0	0	10	5	6	101010	100	0			0	7300	7400								
星雄	4031	40	5	9	55	18	27	18	100	300	6	0	10	10	0	70	30	0	0	0	0	0	0	0	0	3	10	15	9	101822	100	0			0	7300	7400								
金雄	4032	40	5	9	47	67	47	138	30	300	6	0	15	10	0	70	30	0	0	0	0	0	0	0	0	3	10	10	9	101801	100	0			0	7300	7400								
石雄	4033	40	5	9	47	67	47	138	30	300	6	0	15	10	0	70	30	0	0	0	0	0	0	0	0	3	10	10	9	101801	100	0			0	7300	7400								
培养型丧尸	4034	30	5	2	33	32	5	13	12	300	6	0	0	0	0	80	20	0	0	0	0	0	0	0	0	3	0	0	9	101101	0	0			0	7300	7400								
迪次郎	4035	30	5	0	35	35	10	20	10	300	6	0	0	0	50	0	0	50	0	0	0	0	0	0	0	3	0	0	9	101803	0	0			0	7300	7400								
改造阿鲁巴斯	4036	60	5	9	120	40	40	200	150	300	6	100	100	0	50	50	50	50	100	100	100	100	100	100	0	3	0	0	9	100602	0	0			0	7300	7400								
阿鲁巴斯	4037	60	5	9	120	40	40	200	150	300	6	100	100	0	50	50	50	50	100	100	100	100	100	100	0	3	0	0	9	100602	0	0			0	7300	7400								
阿鲁巴斯	4038	60	5	9	120	40	40	200	150	300	6	100	100	0	50	50	50	50	100	100	100	100	100	100	0	3	0	0	9	100602	0	0			0	7300	7400								
龙使者	4039	60	5	9	250	5	5	10	10	300	6	100	100	0	50	50	50	50	0	0	0	0	0	0	0	3	0	0	9	101714	0	0			0	7300	7400								
山飞甲	5001	20	5	6	25	19	13	28	25	250	5	10	0	0	60	0	0	40	0	0	0	0	0	0	0	1	0	0	6	107000	100	0	347		0	7300	1130								
独角兽	5002	20	5	6	15	23	11	26	35	250	5	10	0	0	40	60	0	0	0	0	0	0	0	0	1	1	0	0	6	107001	100	0	348		0	7300	1230								
天马	5003	20	5	6	20	20	10	30	30	250	5	10	0	0	0	40	60	0	0	0	0	0	0	0	0	1	0	0	6	107002	100	0	349		0	7300	830								
麒麟	5004	20	5	6	17	25	8	32	28	250	5	10	0	0	0	0	40	60	0	0	0	0	0	0	1	1	0	0	6	107003	100	0	350		0	7300	930								
地底龟	5011	20	5	6	20	20	35	8	17	150	3	30	0	0	50	0	0	50	0	0	0	0	0	0	0	3	0	0	8	107010	100	0	163		1	7300	7400	530							
海底龟	5012	20	5	6	21	18	43	2	16	150	3	30	0	0	50	50	0	0	0	0	0	0	0	0	1	3	0	0	8	107011	100	0	164		1	7300	7400	1230							
火焰龟	5013	20	5	6	25	15	40	5	15	150	3	30	0	0	0	50	50	0	0	0	0	0	0	0	0	3	0	0	8	107012	100	0	165		1	7300	7400								
硬壳龟	5014	20	5	6	24	14	45	3	14	150	3	30	0	0	0	0	50	50	0	0	0	0	0	0	1	3	0	0	8	107013	100	0	166		1	7300	7400	830							
镰刀魔	5101	20	5	2	21	33	16	15	30	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	4	0	0	6	107100	100	0	351		0	7300	7400								
暗黑僧侣	5102	20	5	2	15	35	20	10	35	300	6	0	0	0	0	100	0	0	0	0	0	0	0	0	1	4	0	0	6	107101	100	0	352		0	7300	7400								
斩首者	5103	20	5	2	17	40	18	13	27	300	6	0	0	0	0	0	100	0	0	0	0	0	0	0	1	4	0	0	6	107102	100	0	353		0	7300	7400								
冥界死神	5104	20	5	2	23	38	10	19	25	300	6	0	0	0	0	0	0	100	0	0	0	0	0	0	0	4	0	0	6	107103	100	0	354		0	7300	7400								
牙骨	5111	20	5	2	25	30	30	10	5	150	3	30	0	0	90	0	0	10	0	0	0	0	0	0	0	1	0	0	8	107110	100	0	171		1	7300	130	7530							
颚牙	5112	20	5	2	30	27	35	5	3	150	3	30	0	0	10	90	0	0	0	0	0	0	0	0	1	1	0	0	8	107111	100	0	172		1	7300	630	7830							
巨牙	5113	20	5	2	23	28	25	15	9	150	3	30	0	0	0	10	90	0	0	0	0	0	0	0	0	1	0	0	8	107112	100	0	173		1	7300	30	7930							
利牙	5114	20	5	2	28	35	28	7	2	150	3	30	0	0	0	0	10	90	0	0	0	0	0	0	1	1	0	0	8	107113	100	0	174		1	7300	330	8130							
格利芬	5201	20	5	3	20	30	10	40	15	300	6	0	0	0	60	0	0	40	0	0	0	0	0	0	0	0	0	0	6	107200	100	0	355		0	7300	7400	330							
变种格利芬	5202	20	5	3	24	27	13	37	14	300	6	0	0	0	40	60	0	0	0	0	0	0	0	0	0	0	0	0	6	107201	100	0	356		0	7300	7400								
布雷欧	5203	20	5	3	18	32	7	45	13	300	6	0	0	0	0	40	60	0	0	0	0	0	0	0	1	0	0	0	6	107202	100	0	357		0	7300	7400	130							
依格罗斯	5204	20	5	3	16	34	9	42	14	300	6	0	0	0	0	0	40	60	0	0	0	0	0	0	1	0	0	0	6	107203	100	0	358		0	7300	7400	530							
托罗帝鸟	5211	20	5	3	30	18	11	33	8	150	3	30	0	0	80	0	0	20	0	0	0	0	0	0	0	2	0	0	8	107210	100	0	179		1	7300	7400								
岩地跑者	5212	20	5	3	25	20	15	30	10	150	3	30	0	0	20	80	0	0	0	0	0	0	0	0	1	2	0	0	8	107211	100	0	180		1	7300	7400	16000							
火焰啄木鸟	5213	20	5	3	20	25	17	27	11	150	3	30	0	0	0	20	80	0	0	0	0	0	0	0	0	2	0	0	8	107212	100	0	181		1	7300	7400	930							
狂奔鸟	5214	20	5	3	23	22	16	34	5	150	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	2	0	0	8	107213	100	0	182		1	7300	7400	30							
甲虫	5301	20	5	4	15	35	30	10	15	200	4	20	0	0	80	20	0	0	0	0	0	0	0	0	0	1	0	0	7	107300	100	0	183		1	7300	7400								
掘地虫	5302	20	5	4	18	33	34	6	14	200	4	20	0	0	0	80	20	0	0	0	0	0	0	0	1	1	0	0	7	107301	100	0	184		1	7300	7400								
锹形虫	5303	20	5	4	13	37	27	12	16	200	4	20	0	0	0	0	80	20	0	0	0	0	0	0	0	1	0	0	7	107302	100	0	185		1	7300	7400	530							
独角仙	5304	20	5	4	16	39	32	7	12	200	4	20	0	0	20	0	0	80	0	0	0	0	0	0	1	1	0	0	7	107303	100	0	186		1	7300	7400	330							
翠绿菇	5401	20	5	5	35	10	10	15	35	200	4	20	0	0	60	0	0	40	0	0	0	0	0	0	1	4	0	0	7	107400	100	0	187		1	7300	7530	1330							
水蓝菇	5402	20	5	5	36	13	11	13	32	200	4	20	0	0	40	60	0	0	0	0	0	0	0	0	0	4	0	0	7	107401	100	0	188		1	7300	7830	1630							
粉红菇	5403	20	5	5	33	8	13	12	39	200	4	20	0	0	0	40	60	0	0	0	0	0	0	0	0	4	0	0	7	107402	100	0	189		1	7300	7930	1730							
星菇	5404	20	5	5	38	11	8	11	37	200	4	20	0	0	0	0	40	60	0	0	0	0	0	0	1	4	0	0	7	107403	100	0	190		1	7300	8030	1830							
绿烟	5501	20	5	7	18	18	12	23	34	200	4	20	0	0	70	0	0	30	0	0	0	0	0	0	0	2	0	0	7	107500	100	0	191		1	7300	7400	1530							
烟雾	5502	20	5	7	21	21	6	28	29	200	4	20	0	0	30	70	0	0	0	0	0	0	0	0	0	2	0	0	7	107501	100	0	192		1	7300	7400	1430							
烟罗	5503	20	5	7	20	20	10	25	30	200	4	20	0	0	0	30	70	0	0	0	0	0	0	0	1	2	0	0	7	107502	100	0	193		1	7300	7400	1830							
棉花糖	5504	20	5	7	23	24	7	23	28	200	4	20	0	0	0	0	30	70	0	0	0	0	0	0	1	2	0	0	7	107503	100	0	359		1	7300	7400	1730							
破盾	5601	20	5	8	13	13	43	13	28	250	5	10	0	0	60	0	0	40	0	0	0	0	0	0	1	1	0	0	6	107600	100	0	195		1	7300	7400	1130							
潜盾	5602	20	5	8	15	10	45	10	30	250	5	10	0	0	40	60	0	0	0	0	0	0	0	0	0	1	0	0	6	107601	100	0	196		1	7300	7400								
强盾	5603	20	5	8	17	11	47	9	26	250	5	10	0	0	0	40	60	0	0	0	0	0	0	0	0	1	0	0	6	107602	100	0	197		1	7300	7400	730							
神盾	5604	20	5	8	14	7	48	6	35	250	5	10	0	0	0	0	40	60	0	0	0	0	0	0	1	1	0	0	6	107603	100	0	198		1	7300	7400	1030	830						
岩怪	5611	20	5	8	27	20	38	3	12	150	3	30	0	0	70	30	0	0	0	0	0	0	0	0	1	3	0	0	8	107610	100	0	199		1	7300	7400	1130							
爆岩	5612	20	5	8	28	18	40	4	10	150	3	30	0	0	0	70	30	0	0	0	0	0	0	0	0	3	0	0	8	107611	100	0	200		1	7300	7400	1230							
熔岩	5613	20	5	8	30	15	35	5	15	150	3	30	0	0	0	0	70	30	0	0	0	0	0	0	1	3	0	0	8	107612	100	0	201		1	7300	7400	15002							
影岩	5614	20	5	8	29	13	30	10	18	150	3	30	0	0	30	0	0	70	0	0	0	0	0	0	0	3	0	0	8	107613	100	0	202		1	7300	7400	1030							
九头巨蛇	5701	20	5	1	40	40	25	5	5	300	6	0	0	0	60	40	0	0	0	0	0	0	0	0	0	2	0	0	6	107700	100	0	360		0	7300	7400	7530							
蛟龙	5702	20	5	1	38	42	23	6	6	300	6	0	0	0	0	60	40	0	0	0	0	0	0	0	1	2	0	0	6	107701	100	0	361		0	7300	7400	7630							
埃及眼睛蛇	5703	20	5	1	36	43	28	4	4	300	6	0	0	0	0	0	60	40	0	0	0	0	0	0	0	2	0	0	6	107702	100	0	362		0	7300	7400	7730							
八歧大蛇	5704	20	5	1	44	44	21	3	3	300	6	0	0	0	40	0	0	60	0	0	0	0	0	0	1	2	0	0	6	107703	100	0	363		0	7300	7400	8130							
口袋龙	5711	20	5	1	13	32	19	18	23	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0	207		1	7300	7400	1930	2330						
迷你龙	5712	20	5	1	8	33	21	19	24	200	4	20	0	0	50	50	0	0	0	0	0	0	0	0	1	4	0	0	7	107711	100	0	364		1	7300	7400	2030	2430						
雏龙	5713	20	5	1	10	30	20	20	25	200	4	20	0	0	0	50	50	0	0	0	0	0	0	0	1	4	0	0	7	107712	100	0	209		1	7300	7400	2130	2530						
穴龙	5714	20	5	1	9	29	18	23	26	200	4	20	0	0	0	0	50	50	0	0	0	0	0	0	0	4	0	0	7	107713	100	0	210		1	7300	7400	2230	2630						
大型半兽人	5801	20	5	0	32	23	33	8	9	200	4	20	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	107800	100	0	211		1	7300	7400	530							
猪鬼	5802	20	5	0	31	26	31	9	8	200	4	20	0	0	0	60	40	0	0	0	0	0	0	0	1	1	0	0	7	107801	100	0	212		1	7300	7400	30							
钢鬼	5803	20	5	0	28	28	28	14	7	200	4	20	0	0	0	0	60	40	0	0	0	0	0	0	1	1	0	0	7	107802	100	0	213		1	7300	7400	330							
半兽人	5804	20	5	0	30	25	30	10	10	200	4	20	0	0	40	0	0	60	0	0	0	0	0	0	0	1	0	0	7	107803	100	0	214		1	7300	7400								
奇美拉	5901	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107900	100	0			0	7300	7400								
盖美拉	5902	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107901	100	0			0	7300	7400								
红美拉	5903	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107902	100	0			0	7300	7400								
黄美拉	5904	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107903	100	0			0	7300	7400								
大型奇美拉	5905	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107904	100	0			0	7300	7400								
绿里雍	5911	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107910	100	0			0	7300	7400								
蓝里雍	5912	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107911	100	0			0	7300	7400								
红里雍	5913	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107912	100	0			0	7300	7400								
里雍	5914	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107913	100	0			0	7300	7400								
帕鲁凯斯	5915	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107914	100	0			0	7300	7400								
彼特	6000	30	5	9	100	25	25	15	60	300	6	100	10	3	0	50	50	0	100	100	100	100	100	100	0	0	10	10	10	106452	100	0			0	7300	7400								
海蝙蝠	6001	30	5	3	26	27	25	28	14	200	4	10	5	0	30	70	0	0	50	50	50	50	50	50	0	1	3	3	7	101252	100	0			0	7300	7400	930							
硬壳龟	6002	30	5	6	46	14	45	3	19	150	3	30	5	0	0	0	50	50	50	50	50	50	50	50	0	3	3	3	8	107013	100	0			0	7300	7400	830							
器南 靛贰帮	6003	20	5	1	10	30	20	25	20	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0			0	7300	7400								
坷农	6004	20	5	0	30	25	30	5	10	200	4	20	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	107803	100	0			0	7300	7400								
绊喉赴	6005	20	5	0	20	20	20	10	5	50	1	40	0	0	70	30	0	0	0	0	0	0	0	0	0	3	0	0	9	101800	100	0			0	7300	7400								
努饭捞 榜方	6006	20	5	8	15	36	41	2	11	200	4	10	0	0	100	0	0	0	0	0	0	0	0	0	0	1	0	0	7	101621	100	0			0	7300	7400								
依代	6007	20	5	5	100	15	15	15	30	300	6	0	0	0	50	50	50	50	10	10	10	10	10	10	1	0	0	0	6	101406	100	0			0	7300	7400	5							
荤捞努酚胶	6008	20	5	0	25	35	18	2	20	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	1	0	0	0	6	101811	100	0			0	7300	7400								
磊捞攫飘	6009	20	5	0	25	35	12	8	20	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	6	101810	100	0			0	7300	7400	330							
鸥捞藕	6010	20	5	0	25	35	16	4	20	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	6	101812	100	0			0	7300	7400								
酒撇扼胶	6011	20	5	0	25	35	15	5	20	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	1	0	0	0	6	101813	100	0			0	7300	7400	1230							
破坏狂	6012	20	5	0	60	15	60	15	0	300	6	100	0	0	30	30	30	30	100	100	100	100	100	100	1	4	0	0	10	101823	100	0			0	7300	7400								
镰刀魔＋	6013	100	5	2	650	35	150	35	300	300	6	0	0	0	40	40	40	40	50	50	50	50	50	50	0	0	0	0	6	107100	100	0			0	7300	7400								
帝国兵	6014	100	5	0	1	0	0	0	0	300	6	0													0	0			10	100083	100	0			0										
山桃头目	6015	100	5	9	100	30	15	10	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0										
山桃海贼团	6016	100	5	0	180	45	40	8	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0										
无限刀流的艾吉	6017	100	5	0	280	50	38	24	38	300	6	0	0	0	40	40	40	40	0	0	0	0	0	0	0	0	0	0	10	100578	100	0			0										
杀龙刀	6018	100	5	0	30	25	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101601	100	0			0										
血刀	6019	100	5	0	30	15	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101600	100	0			0										
海神	6020	50	5	9	586	12	12	6	355	300	6	0	10	0	20	20	20	20	100	100	100	100	100	100	2	0	5	5	10	107701	100	0			0	7300	7400								
弥宜	6021	30	5	1	25	35	35	15	15	150	3	20	5	0	70	0	0	30	50	50	50	50	50	50	2	2	3	3	8	101700	100	0			0	7300	7400								
弥宜	6022	30	5	1	21	40	40	11	13	150	3	20	5	0	30	70	0	0	50	50	50	50	50	50	2	2	3	3	8	101701	100	0			0	7300	7400	30							
弥宜	6023	30	5	1	23	34	33	18	17	150	3	20	5	0	0	30	70	0	50	50	50	50	50	50	2	2	3	3	8	101702	100	0			0	7300	7400								
弥宜	6024	30	5	1	26	39	31	13	16	150	3	20	5	0	0	0	30	70	50	50	50	50	50	50	2	2	3	3	8	101703	100	0			0	7300	7400								
纸垂	6025	30	5	0	20	20	20	40	25	150	3	100	5	5	90	0	0	10	50	50	50	50	50	50	2	2	5	5	8	101830	100	0			0	7300	7400	1730							
伊瓦希米滋	6026	30	5	9	200	50	50	0	100	300	6	30	5	0	30	30	30	30	50	50	50	50	50	50	2	0	5	5	10	105158	100	0			0	7300	7400								
帅男甲	6027	30	5	9	145	30	30	0	45	300	6	30	5	0	0	50	50	0	50	50	50	50	50	50	2	0	5	5	10	105114	100	0			0	7300	7400								
美女甲	6028	30	5	9	95	50	20	50	35	300	6	30	5	0	30	70	0	0	50	50	50	50	50	50	2	0	5	5	10	105320	100	0			0	7300	7400								
小胖甲	6029	30	5	9	100	0	50	0	100	300	6	30	5	0	50	0	0	50	50	50	50	50	50	50	2	0	5	5	10	105095	100	0			0	7300	7400								
阿德基姆	6030	30	5	9	250	46	31	8	60	300	6	0	3	2	25	25	25	25	25	25	25	25	25	25	2	0	3	3	10	106577	0	0			0										
阿德基姆	6031	30	5	9	400	43	38	6	120	300	6	0	4	4	40	40	40	40	50	50	50	50	50	50	2	0	4	6	10	106577	0	0			0										
黑女甲	6032	30	5	9	150	50	10	130	20	300	6	0	5	20	30	30	30	30	50	50	50	50	50	50	1	0	1	5	10	100727	100	0			0	7300	7400								
海盗头目	6033	50	5	9	300	45	30	0	50	300	6	0	10	0	30	30	30	30	100	100	100	100	100	100	1	0	10	10	10	101824	100	0			0	7300	7400								
海盗	6034	20	5	0	20	32	21	29	12	300	6	30	0	0	25	25	25	25	0	0	0	0	0	0	0	4	0	0	7	101822	100	0			0	7300	7400								
虚弱的雏鸡	6035	20	5	3	3	3	3	3	3	500	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	0	0	0	8	107213	100	0			0	15002									
小豆	6036	40	5	0	200	48	18	30	80	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
小樱	6037	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小梅	6038	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6039	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
小樱	6040	40	5	0	300	2	2	2	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106626	100	0			0	7300	7400								
小梅	6041	40	5	0	300	2	2	30	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
山吹	6042	40	5	0	300	2	2	100	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
盖美拉	6043	80	5	9	350	34	2	4	135	300	6	0	15	15	30	30	30	30	50	50	50	50	50	50	1	0	3	3	10	107900	100	0			0	7300	7400								
时雨	6044	40	5	9	300	42	12	30	96	300	6	0	10	30	30	30	30	30	100	100	100	100	100	100	2	1	4	0	0	106479	100	0			0	7300	7400								
忍者	6045	40	5	9	66	43	14	30	50	300	6	0	10	15	25	25	25	25	50	50	50	50	50	50	2	1	0	0	0	106052	100	0			0	7300	7400								
米特拉将军	6046	40	5	9	330	41	14	23	140	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	2	0	0	100528	100	0			0	7300	7400								
匍匐冒出的影子	6047	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101530	100	0			0	7300	7400								
露比	6048	80	5	9	350	20	10	12	150	300	6	0	8	24	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
超级ＮＢ蝙蝠	6049	80	5	9	140	38	4	4	58	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	15	10	101243	100	0			0	7300	7400								
口袋龙＋	6050	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107710	100	0			0	7300	7400								
迷你龙＋	6051	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107711	100	0			0	7300	7400								
雏龙＋	6052	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107712	100	0			0	7300	7400								
穴龙＋	6053	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107713	100	0			0	7300	7400								
阿尔杰斯神的使徒	6054	80	5	9	300	33	14	5	132	300	6	0	10	10	30	30	30	30	100	100	100	100	100	100	1	0	2	2	10	107203	100	0			0	7300	7400								
阿尔杰斯神的使徒	6055	80	5	9	286	28	12	5	160	300	6	0	10	2	30	30	30	30	50	50	50	50	50	50	1	0	1	1	10	107203	100	0			0	7300	7400								
木灵	6056	80	5	9	110	25	5	5	70	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	10	10	101402	100	0			0	7300	7400								
旋律影子	6057	40	5	7	100	33	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101531	100	0			0	7300	7400								
暗影	6058	40	5	7	100	35	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101532	100	0			0	7300	7400								
阴影	6059	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101533	100	0			0	7300	7400								
奇美拉	6060	80	5	9	310	32	2	4	130	300	6	0	8	8	25	25	25	25	100	100	100	100	100	100	1	0	1	1	10	107900	100	0			0	7300	7400								
盖美拉	6061	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107903	100	0			0	7300	7400								
红美拉	6062	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107901	100	0			0	7300	7400								
大胡子	6063	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6064	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
大胡子	6065	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6066	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
大胡子	6067	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6068	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
阿鲁巴斯	6069	80	5	9	350	40	2	4	165	300	6	0	15	15	30	30	30	30	100	100	100	100	100	100	1	0	1	0	10	100602	100	0			0	7300	7400								
盖美拉	6070	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107903	100	0			0	7300	7400								
红美拉	6071	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107901	100	0			0	7300	7400								
小豆	6072	40	5	0	200	48	18	30	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	1	0	106627	100	0			0	7300	7400								
小樱	6073	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小梅	6074	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6075	40	5	0	300	2	2	100	2	300	6	100	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
奇美拉	6076	80	5	9	320	34	2	4	130	300	6	0	8	8	25	25	25	25	80	80	80	80	80	80	1	0	0	1	10	107900	100	0			0	7300	7400								
傲慢之守护	6077	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
地狱猎犬	6078	50	5	9	120	36	26	18	70	300	6	50	10	2	30	30	30	30	30	100	100	100	100	100	1	0	0	1	6	101032	100	0			0	7300	7400								
