#查堤拉之服	625	660083	210	60	9638	9619	9700	10410	18455	6	6	5	10	6
#克弗特之服	626	660084	210	60	9619	9700	10010	10409	18452	13	9	40	10	6
未知作用合成宝石LV1	640	9390	210	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	641	9391	210	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	642	9392	210	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	643	9393	210	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	644	9394	210	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	645	9395	210	0	9355	9365	9375	9385		1	1	1	1	
皇后手镯	659	18970	210	10	9614	9625	9613	9615	12822	5	20	1	1	20
羽毛袍	660	5206	211	60	10400	18211	10000			4	20	10		
轻皮袍	661	5205	211	60	10400	18211	10401	10000		5	20	4	10	
网袍	662	5212	211	60	10400	18211	10401	10001		2	20	10	10	
风袍	663	5211	211	60	10400	18211	10401	10402	10001	4	20	10	2	10
硬皮袍	664	5224	211	60	10400	18211	10401	10402	10002	7	20	8	5	10
环袍	665	5223	211	60	10400	9612	10402	10403	10002	5	8	7	3	10
乌鸦之袍	666	5233	211	60	10400	18211	10402	10403	10003	10	20	10	6	10
月亮之袍	667	5231	211	60	10400	18211	10402	10404	10003	6	20	10	11	10
东方法衣	668	5242	211	60	10400	18211	10403	10405	10003	10	20	10	11	10
圣堂之袍	669	5244	211	60	10400	18211	9614	10405	10004	5	20	5	15	10
圣者之袍	670	5250	211	60	10403	9615	10405	10005		13	10	5	10	
战斗长袍	671	5253	211	60	18211	10403	10404	9616	10005	20	20	6	5	10
冠军之袍	672	5261	211	60	18451	9614	9616	10406		1	10	10	20	
时之袍	673	5262	211	60	10403	9615	10406	9617		5	5	10	5	
死神之袍	674	5272	211	60	18443	10403	10405	10407	9618	1	5	5	5	10
勇者之袍	675	5274	211	60	10403	10405	9616	10407	9618	5	5	5	5	10
黑暗之袍	676	5281	211	60	10402	10405	10407	10408	9619	5	5	5	8	3
圣袍	677	5282	211	60	18451	18450	10404	10408	9619	2	1	10	10	3
灵魂之袍	678	5290	211	60	10403	10405	10407	10409	9620	10	10	10	5	2
奇迹之袍	679	5291	211	60	18450	18443	10404	10408	9620	5	1	10	15	5
洁净之袍+	680	5275	211	60	9618	10411	10410	12810	18509	5	20	10	20	20
水龙法袍	681	255	211	60	18862	18449	18450	10006		1	2	2	20	
阿夏芙之披风	683	257	211	120	312	18449	18450	10011		1	4	4	20	
爱杰利亚之袍	684	602400	212	45	9700	9612	9615	10404	10405	3	4	2	3	3
#辛帕托雷之袍	685	660085	211	60	10410	10009	10010	18454	18456	10	20	20	6	6
#瓦加兹拉之袍	686	660086	211	60	10409	9619	10010	18451	18455	10	13	40	6	6
未知作用合成宝石LV1	760	9390	212	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	701	9391	211	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	702	9392	211	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	703	9393	211	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	704	9394	211	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	705	9395	211	0	9355	9365	9375	9385		1	1	1	1	
皇后手镯	718	18970	211	10	9614	9625	9613	9615	12822	5	20	1	1	20
狐皮披风	719	18803	211	60	18805	10403	10406	10001		4	20	4	2	
软皮靴	720	5600	212	45	10400	18211				4	20			
皮靴	721	5601	212	45	9611	18211				7	20			
硬皮靴	722	5614	212	45	9611	18211	10401			5	20	4		
长靴	723	5612	212	45	9611	10400	18211	10401	10402	3	3	20	3	3
厚底靴	724	5620	212	45	10000	10400	18211	10401	10402	20	8	20	4	3
编织的靴子	725	5621	212	45	10400	18211	10001	10402	10403	5	20	20	9	2
锁链长靴	726	5630	212	45	10400	9612	9613	10403		6	6	6	3	
锁链靴	727	5631	212	45	9612	9613	10402	9614	10404	8	3	3	3	3
蜥蜴靴	728	5640	212	45	9612	10402	10403	9615		10	3	3	5	
蜥蜴长靴	729	5641	212	45	10403	9614	9615	10404		5	5	4	5	
钢靴	730	5653	212	45	9612	9616				20	5			
钢制长靴	731	5654	212	45	9613	9614	9616			8	7	7		
水晶靴	732	5664	212	45	9612	9615	9617			10	8	5		
银靴	733	5660	212	45	18449	9615	9616	9617		1	5	5	7	
流水之靴	734	5671	212	45	9612	9614	10406	9618		4	4	5	5	
芙蕾雅之靴	735	5673	212	45	18452	9617	10406	9618		1	10	5	5	
钻石靴	736	5680	212	45	9616	9617	10407	9619		5	5	5	4	
钻石长靴	737	5681	212	45	18373	18449	9618	9619		1	2	10	5	
秘密之靴	738	5690	212	45	9615	9617	10408	9620		5	5	5	5	
龙之靴	739	5691	212	45	18451	18449	9619	9620		1	5	5	8	
标准长靴+	740	5675	212	45	9618	10411	10410	9630	18509	10	5	20	20	20
水龙之靴	741	260	212	60	18863	18449	18450	9617		1	2	2	10	
勇者之靴	743	262	212	120	313	18449	18450	9640		1	4	4	10	
哥茨长靴	744	602400	212	45	9700	9612	9615	10404	10405	3	4	2	3	3
#卡夫里布长靴	745	660087	212	45	9620	9619	9638	10009	18453	2	3	3	40	6
#特斯派克长靴	746	660088	212	45	9700	9618	9638	10009	18455	5	8	5	1	6
未知作用合成宝石LV1	760	9390	212	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	761	9391	212	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	762	9392	212	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	763	9393	212	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	764	9394	212	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	765	9395	212	0	9355	9365	9375	9385		1	1	1	1	
皇后手镯	779	18970	212	10	9614	9625	9613	9615	12822	5	20	1	1	20
运动鞋	780	6001	213	45	10400	18211				4	20			
马车鞋	781	6002	213	45	9611	10400	18211			3	3	20		
皮鞋	782	6010	213	45	10400	18211	10401			4	20	4		
安全鞋	783	6011	213	45	10400	18211	9612	10401		4	20	4	3	
光之鞋	784	6022	213	45	10400	18211	10401	10402		5	20	4	4	
战鞋	785	6025	213	45	9611	10400	18211	9612	10402	4	2	20	5	5
薄板鞋	786	6033	213	45	9611	18211	9612	9613	10403	10	20	3	3	3
锁链鞋	787	6031	213	45	9611	9612	9613	10402	9614	10	6	2	2	2
蜥蜴鞋	788	6042	213	45	9613	10402	9614	9615		5	6	6	3	
维京鞋	789	6040	213	45	9611	18211	9613	9614	9615	7	20	5	5	5
战斗鞋	790	6054	213	45	9612	9616				20	5			
骑士鞋	791	6052	213	45	18211	9613	9614	9616		20	10	8	5	
妖精鞋	792	6064	213	45	9614	9616	9617	10406		5	5	5	3	
紫水晶鞋	793	6063	213	45	18373	9613	9615	9617		1	5	5	8	
白金鞋	794	6072	213	45	9614	9616	9618	10407		5	5	5	3	
精致高跟鞋	795	6074	213	45	14904	9617	9618			1	10	10		
神秘之鞋	796	6080	213	45	10405	9617	9619	10408		5	5	4	4	
力量之鞋	797	6081	213	45	18373	18449	10406	9619		1	2	10	10	
黄金鞋	798	6090	213	45	10402	9618	9620	10409		5	5	5	5	
龙之鞋	799	6091	213	45	18449	18451	10407	9620		3	2	10	10	
妖精鞋+	800	6075	213	45	9617	9618	10410	12415	18509	5	3	17	10	20
水龙之鞋	801	265	213	60	18864	18449	18450	10006		1	2	2	20	
钩鞋	803	267	213	120	314	18449	18450	10011		1	4	4	20	
特制舞鞋	804	602601	213	45	9700	9614	9615	9616	18211	3	2	2	3	20
#扎伊洛之鞋	805	660089	213	45	10410	9618	9619	9638	18452	3	8	8	3	6
#尤德之鞋	806	660090	213	45	9700	9619	10009	10010	18455	20	14	40	40	6
未知作用合成宝石LV1	820	9390	213	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	821	9391	213	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	822	9392	213	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	823	9393	213	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	824	9394	213	0	9354	9363	9374	9384		1	1	1	1	
未知作用合成宝石LV6	825	9395	213	0	9355	9365	9375	9385		1	1	1	1	
皇后手镯	839	18970		10	9614	9625	9613	9615	12822	5	20	1	1	20
小圆盾	840	6401	214	45	9611	10400				4	1			
小型盾	841	6402	214	45	9611	10001				6	20			
板盾	842	6410	214	45	9611	10000	10001			8	20	20		
鸢盾	843	6412	214	45	9611	10000	9612	10002		7	20	3	20	
漩涡重盾	844	6427	214	45	10000	9612	10001	9613	10002	20	7	20	3	20
哥特盾	845	6425	214	45	9611	9612	9613	10002	9614	3	4	4	20	3
士兵盾	846	6437	214	45	9611	9612	9613	9614	10003	4	4	4	4	20
重盾	847	6434	214	45	9611	9612	9613	9614	9615	2	2	3	5	5
蜥蜴盾	848	6447	214	45	9612	9613	9614	9615	10004	6	5	4	3	20
反光之盾	849	6449	214	45	9612	9613	9615	9616		6	6	4	3	
风之盾	850	6458	214	45	9614	9615	9616	10005		6	6	4	20	
狮子盾	851	6457	214	45	9613	9615	10004	10005	9617	8	4	20	20	4
防守之盾	852	6461	214	45	9612	9613	9614	9616	9617	5	5	5	5	5
黄金之盾	853	6463	214	45	18449	9615	9616	9617		1	5	5	15	
镜之盾	854	6470	214	45	9613	9614	9618			6	6	10		
力量之盾	855	6477	214	45	18450	9618				1	20			
漆黑之盾	856	6480	214	45	9614	9617	9618	9619		5	5	5	5	
火龙之盾	857	6481	214	45	18450	18449	9616	9619		3	1	5	10	
黑暗之盾	858	6490	214	45	9617	9618	9619	9620		5	5	5	3	
勇者之盾	859	6491	214	45	18450	18451	9615	9620		5	3	10	8	
防御之盾+	860	6473	214	45	9617	9618	10007	9630	18509	9	10	20	20	20
水龙之盾	861	270	214	60	18865	18449	18450	9617		1	2	2	10	
圣之盾	863	272	214	120	315	18449	18450	9640		1	4	4	15	
乌尔里希之盾	864	602800	214	45	9700	9614	9615	9616	10100	3	2	2	2	20
#黑斯之盾	865	660091	214	45	9700	9618	9619	9638	18455	7	6	6	3	6
#巴赫姆之盾	866	660092	214	45	9700	9620	9619	9638	18451	5	3	6	4	6
未知作用合成宝石LV1	880	9390	214	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	881	9391	214	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	882	9392	214	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	883	9393	214	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	884	9394	214	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	885	9395	214	0	9355	9365	9375	9385		1	1	1	1	
皇后手镯	899	18970	214	10	9614	9625	9613	9615	12822	5	20	1	1	20
面包	900	15201	215	10	12400	12401	12402			16	10	5		
蛋包饭	901	15202	215	10	12404	12401	12402	12405	12000	10	15	5	1	1
法国面包	902	15203	215	10	12400	12401	12402			20	20	20		
炒面	903	15204	215	10	12400	12402	12407	12001		20	10	20	12	
青椒肉丝	904	15206	215	10	12002	12402	12003	11200		20	10	20	20	
烧鸡	905	15207	215	10	12801	12402	11201	12408		20	20	20	20	
亲子丼	906	15208	215	10	12404	12004	12409	11201	12410	20	20	20	20	20
汉堡	907	15209	215	10	12404	12004	12405	11200		20	20	3	20	
鳗鱼饭团	908	15210	215	10	12402	12409	12410	12407	11600	20	20	20	20	20
蕃茄酱	909	12405	215	1	12006	18314				5	1			
鳖料理	910	15219	215	10	12406	12412	12416	12417	12419	20	20	10	10	20
炒面面包	911	15205	215	10	15203	15204				1	1			
寿喜锅	912	15211	215	10	12004	12409	12402	11200	12411	20	20	20	20	20
咖喱饭	913	15212	215	10	12004	11201	12005	12410	12403	20	20	20	20	10
韩式泡菜饭	914	15213	215	10	12404	12402	11200	12410	12406	10	20	20	20	20
螃蟹锅	915	15214	215	10	12004	12409	12005	12406	12412	20	20	20	20	10
牛排	916	15215	215	10	12402	12408	12005	12413	11202	20	10	10	20	20
醋饭寿司	917	15216	215	10	12407	11600	12410	12412	12416	20	20	20	20	10
豪华寿司组	918	15217	215	10	12404	12409	12407	12416	12417	20	20	20	15	15
鱼翅汤	919	15218	215	10	12404	12004	12402	12408	12418	20	20	20	20	20
诱惑的哈密瓜	920	15230	215	10	12400	12401	12411	11226	12810	20	20	20	3	10
水龙药水	921	275	216	60	18866	12806				1	20			
酱油猪肉拉面	922	18968	215	10	11205	12407	12409	12404	12400	20	20	20	20	20
未知作用料理	923	277	216	120	316	12812	10000			1	20	20		
铜锣饼	930	15320	215	10	12400	12401	12402			10	5	2		
热狗	931	15321	215	10	12400	12401	12402			10	5	2		
未知作用合成宝石LV1	940	9390	215	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	941	9391	215	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	942	9392	215	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	943	9393	215	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	944	9394	215	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	945	9395	215	0	9355	9365	9375	9385		1	1	1	1	
神圣美奶滋	946	12502	215	10	12404	12504	12503	12402		2	2	2	1	
美奶滋拌饭	947	15317	215	10	15303	12502	11311			3	3	1		
白饭	948	15303	215	10	12102	15318				5	5			
年糕	949	15300	215	10	15303	12402	12902			10	10	5		
韩式年糕	950	15304	215	10	15303	12402	12902	12407		10	10	5	5	
美奶滋组合	951	15301	215	10	15303	12402	12902	12407		10	10	5	5	
果酱饭	952	15302	215	10	15303	12405				10	10			
巧克力拌饭	953	15305	215	10	15303	12500				10	10			
牛奶拌饭	954	15309	215	10	15303	12502				10	10			
巧克力拌饭2	955	15311	215	10	15303	12409				10	10			
蛋饭	956	15313	215	10	15303	12404				3	10			
汉堡包	957	15308	215	10	15209	15320				10	10			
三层汉堡	958	15306	215	10	15209	15320	12501			10	10	10		
法兰遗迹巧克力	959	14660	215	15	12404	12400	12401	12503		10	4	4	1	
生命回复药（100）	960	15606	216	10	12800	12801				10	1			
生命回复药（150）	961	15607	216	10	12800	12801				10	10			
生命回复药（200）	962	15608	216	10	12800	12801	12802			10	10	5		
生命回复药（250）	963	15609	216	10	12801	12802	12803			10	15	5		
生命回复药（300）	964	15610	216	10	12802	12803	12804			15	15	5		
生命回复药（400）	965	15611	216	10	12803	12804	12805			10	15	15		
生命回复药（500）	966	15612	216	10	12803	12804	12805	12806		5	13	15	15	
生命回复药（600）	967	15613	216	10	12800	12803	12805	12806	12807	10	10	10	20	10
生命回复药（800）	968	15614	216	10	12802	12805	12807	12808	12809	5	7	5	10	5
生命回复药（1000）	969	15615	216	10	12800	12801	12807	12808	12809	10	10	6	8	10
香水：深蓝九号	970	15630	216	10	12810	12415	12807	12806	18311	20	10	10	10	5
毕克银酸	971	18637	216	20	18633	9603	18634	18635	18636	1	1	1	1	1
水龙料理	972	280	215	20	18867					1				
迷魂药	973	18971	216	10	18636	18635	18634	18977		1	1	1	20	
麻辣寿喜锅	974	282	215	10	316	18255	12406			1	1	20		
想泉丸	976	18757	216	20	18754	18755	18756			20	20	20		
猛毒的饵	977	18951	216	1	11200	18950				20	1			
猛毒的饵	978	18951	215	1	11200	18950				20	1			
#海鲜锅	980	660093	215	10	12404	12004	12402	12408	12418	20	40	20	4	3
#生命力回复药（1400）	981	660094	216	10	12804	12807	12808	12809	18635	20	20	10	10	1
未知作用合成宝石LV1	1000	9390	216	0	9350	9360	9370	9380		1	1	1	1	
未知作用合成宝石LV2	1001	9391	216	0	9351	9361	9371	9381		1	1	1	1	
未知作用合成宝石LV3	1002	9392	216	0	9352	9362	9372	9382		1	1	1	1	
未知作用合成宝石LV4	1003	9393	216	0	9353	9363	9373	9383		1	1	1	1	
未知作用合成宝石LV5	1004	9394	216	0	9354	9364	9374	9384		1	1	1	1	
未知作用合成宝石LV6	1005	9395	216	0	9355	9365	9375	9385		1	1	1	1	
实验剑	1019	608800	200	0	9611					1				
试炼剑	1020	18200	252	0	18206	18211	9600			20	20	20		
试炼衣	1021	18201	252	0	18206	18211	9600			20	20	20		
#测试用剑	1022	19535	200	0	19506					1				
#测试用铠	1023	19536	209	0	19506					1				
粗糙的戒指	870	22000	911	60	9611	10000				4	20			
细腻的戒指	871	22011	911	60	9611	10000	9612			6	20	2		
精细的戒指	872	22001	911	60	10000	9612	10001			20	10	20		
传统的戒指	873	22012	911	60	10000	9612	10001	10002		20	12	20	20	
红宝石戒指	874	22002	911	60	10000	9612	10001	9613	10002	20	14	20	2	20
珍贵的戒指	875	22013	911	60	10000	9612	9613	10002	10003	20	11	8	20	20
贵夫的戒指	876	22003	911	60	10000	10001	9613	9614	10003	20	20	10	10	20
昂贵的戒指	877	22014	911	60	10001	9613	9614	10003	10004	20	12	12	20	20
钻石戒指	878	22004	911	60	10001	10002	10003	10004	9615	20	20	20	20	16
诱惑之戒	879	22015	911	60	10002	10003	10004	9615	10005	20	20	20	17	20
神奇戒指	880	22005	911	60	10002	10003	10004	10005	9616	20	20	20	20	16
隐秘戒指	881	22016	911	60	10003	10004	10005	9616	10006	20	20	20	17	20
迷雾戒指	882	22006	911	60	10003	10004	10005	10006	9617	20	20	20	20	18
深渊戒指	883	22017	911	60	10004	9616	10005	10006	9617	20	12	20	20	9
情系戒指	884	22007	911	60	9616	10005	10006	9617	10007	10	20	20	12	20
七绝戒指	885	22018	911	60	10005	10006	9617	10007	9618	20	20	10	20	7
天使戒指	886	22008	911	60	10008	9618	10007			20	15	20		
圣贤之戒	887	22019	911	60	10008	9618	10007			20	15	20		
#魔戒		888	22009	911	60	9620	10008				10	20			
#王者之戒	889	22020	911	60	10009	9619	10008			20	15	20
#地狱之戒	890	22010	911	60	9638	9619	18450	10008	10009	3	3	1	40	40
#上帝之戒	891	22021	911	60	10010	9619	18450	10008	10009	40	3	1	40	40
#############################  11级装备  #################################
比纳西尔之剑	25	22147	200	60	9638	9619	18449	10008	10009	5	4	2	40	40
刚毅	26	22148	200	60	9638	9619	9618	18450	10009	4	5	5	2	40
智慧之斧	85	22149	201	60	9638	9619	9618	18449	10009	8	6	8	2	40
荣耀之斧	86	22150	201	60	9638	9618	9617	10009	18450	3	10	9	40	2
佩典特之枪	145	22151	202	60	9619	18449	10008	10009	10010	2	2	40	40	40
峻严之戟	146	22152	202	60	18450	9618	10008	10009	10010	2	13	40	40	40
提法雷特之弓	205	22153	203	60	9638	9619	10008	10009	18450	4	3	40	40	2
基梅尔之弓	206	22154	203	60	9618	9619	18452	10009	10010	13	9	2	40	40
柯特尔手杖	265	22155	204	60	9638	9619	18450	10008	10009	3	3	1	40	40
马尔库特之星	266	22156	204	60	10010	9619	18450	10008	10009	40	3	1	40	40
耶索德回力镖	325	22157	205	60	9619	10008	10009	10010	18454	7	40	40	40	2
修萨梅克回力镖	326	22158	205	60	9638	9619	10008	10009	18450	2	4	40	40	2
克瑟多尔匕首	385	22159	206	60	9618	9619	10010	10009	18450	2	5	40	40	2
努恩赤瓦匕首	386	22160	206	60	9638	9619	10008	10009	18450	3	4	40	40	1
正义之盔	445	22161	207	45	9700	10010	9618	9619	18451	10	40	7	5	2
埃因之盔	446	22162	207	45	9700	10009	9619	9618	18455	9	40	6	6	2
贝斯之帽	505	22163	208	45	10406	12809	12811	18454	18456	11	40	40	2	1
神官之帽	506	22164	208	45	10409	12808	12811	18452	18453	16	40	40	2	2
红线威铠	565	22165	209	60	9700	9620	9619	9638	18455	13	2	10	10	2
达雷斯之铠	566	22166	209	60	9700	9620	9618	9638	18456	5	8	10	4	2
查堤拉之服	625	22167	210	60	9638	9619	9700	10410	18455	6	6	5	10	2
克弗特之服	626	22168	210	60	9619	9700	10010	10409	18452	13	9	40	10	2
辛帕托雷之袍	685	22169	211	60	10410	10009	10010	18454	18456	10	20	20	2	2
瓦加兹拉之袍	686	22170	211	60	10409	9619	10010	18451	18455	10	13	40	2	2
卡夫里布长靴	745	22171	212	45	9620	9619	9638	10009	18453	2	3	3	40	2
特斯派克长靴	746	22172	212	45	9700	9618	9638	10009	18455	5	8	5	1	2
扎伊洛之鞋	805	22173	213	45	10410	9618	9619	9638	18452	3	8	8	3	2
尤德之鞋	806	22174	213	45	9700	9619	10009	10010	18455	20	14	40	40	2
黑斯之盾	865	22175	214	45	9700	9618	9619	9638	18455	7	6	6	3	2
巴赫姆之盾	866	22176	214	45	9700	9620	9619	9638	18451	5	3	6	4	2
###############################################################################
