400_34_31/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	4028	34	31	33	1	10	4009	-1	-1	0	1	14821	18011	18074	18310	18313	18452					1	8	12	1	1	1					16920	14423	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
400_13_32/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	4029	13	32	34	1	10	4025	-1	-1	0	1	14809	18032	18011	18311	18310						1	4	16	1	1						16908	14423	14809	18311	18310	1	200	200	40	160	0	0	0	0	0
400_255_32/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	4030	255	32	34	1	10	4022	-1	-1	0	1	14856	18031	18052	18311	18312						1	10	10	1	1						16955	14463	14856	18311	18312	1	200	200	100	100	0	0	0	0	0
400_834_32/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	4031	834	32	34	1	10	4027	-1	-1	0	1	14957	18074	18053	18313	18312						1	2	18	1	1						17056	14403	14957	18313	18312	1	200	200	20	180	0	0	0	0	0
110_251_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5000	251	1	1	1	1	5000	-1	-1	0	1	14852	18005	18026	18310	18311						5	28	12	1	1						16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
110_251_3/4	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5001	251	3	4	1	5	5001	-1	-1	0	1	14852	18005	18026	18310	18311						5	28	12	1	1						16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
110_333_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5002	333	1	1	1	1	5002	-1	-1	0	1	14873	18048	18312								5	30	1								16972	14430	14873	18312		1	200	200	200		0	0	0	0	0
110_333_4/5	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5003	333	4	5	1	3	5002	-1	-1	0	1	14873	18048	18312								5	30	1								16972	14430	14873	18312		1	200	200	200		0	0	0	0	0
1532_201_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5004	201	1	2	1	1	5003	-1	-1	0	1	14836	18005	18026	18310	18311						5	20	20	1	1						16935	14460	14836	18310	18311	1	200	200	100	100	0	0	0	0	0
11017_801a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5005	801	9	10	1	10	14002	-1	-1	0	1	14942	18007	18028	18310	18311						1	21	9	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
11017_802a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5006	802	9	10	1	10	14003	-1	-1	0	1	14943	18028	18049	18311	18312						1	21	9	1	1						17042	14400	14943	18311	18312	1	200	200	140	60	0	0	0	0	0
11003/5_333_7/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5007	333	7	9	1	10	5007	-1	-1	0	1	14873	18048	18312								1	20	1								16972	14430	14873	18312		1	200	200	200		0	0	0	0	0
11003/5_501_8/10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5008	501	8	10	1	10	5008	-1	-1	0	1	14894	18006	18069	18310	18313						1	18	2	1	1						16993	14440	14894	18310	18313	1	200	200	180	20	0	0	0	0	0
11000/2_11_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5009	11	1	1	1	1	5009	-1	-1	0	1	14807	18005	18026	18310	18311						1	16	4	1	1						16906	14421	14807	18310	18311	1	200	200	160	40	0	0	0	0	0
11000/2_11_16/18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5010	11	16	18	1	10	5009	-1	-1	0	1	14807	18007	18028	18310	18311						1	16	4	1	1						16906	14421	14807	18310	18311	1	200	200	160	40	0	0	0	0	0
11000/2_631_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5011	631	1	1	1	1	5011	-1	-1	0	1	14925	18047	18026	18312	18311						1	4	16	1	1						17024	14451	14925	18312	18311	1	200	200	40	160	0	0	0	0	0
11000/2_631_15/17	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5012	631	15	17	1	10	5011	-1	-1	0	1	14925	18049	18028	18312	18311						1	4	16	1	1						17024	14451	14925	18312	18311	1	200	200	40	160	0	0	0	0	0
15003/5_701_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5013	701	18	20	1	10	5013	-1	-1	0	1	14929	18008	18071	18310	18313						1	14	6	1	1						17028	14411	14929	18310	18313	1	200	200	140	60	0	0	0	0	0
15003/5_701_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5014	701	1	1	1	1	5013	-1	-1	0	1	14929	18005	18068	18310	18313						1	14	6	1	1						17028	14411	14929	18310	18313	1	200	200	140	60	0	0	0	0	0
15003/5_722_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5015	722	18	20	1	10	5015	-1	-1	0	1	14939	18029	18050	18311	18312						1	16	4	1	1						17038	14411	14939	18311	18312	1	200	200	160	40	0	0	0	0	0
15003/5_722_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5016	722	1	1	1	1	5015	-1	-1	0	1	14939	18026	18047	18311	18312						1	16	4	1	1						17038	14411	14939	18311	18312	1	200	200	160	40	0	0	0	0	0
21000/3_331_10/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5017	331	10	12	1	10	5017	-1	-1	0	1	14871	18007	18310								1	20	2								16970	14431	14871	18310		1	200	200	200		0	0	0	0	0
21000/3_333_10/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5018	333	10	12	1	10	5018	-1	-1	0	1	14873	18049	18312								1	20	2								16972	14431	14873	18312		1	200	200	200		0	0	0	0	0
21000/3_333_10/12key	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5019	333	10	12	1	1	5018	-1	-1	0	1	18416										100										16972	14431	14873	18312		1	200	200	200		0	0	0	0	0
11500/2_251_3/4	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5020	251	3	4	1	5	5001	-1	-1	0	1																					16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
11500/2_333_4/5	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5021	333	4	5	1	3	5002	-1	-1	0	1																					16972	14430	14873	18312		1	200	200	200		0	0	0	0	0
1405_243_7/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5022	243	7	9	1	10	5022	-1	-1	0	1	14848	18048	18069	18312	18313						1	12	8	1	1						16947	14460	14848	18312	18313	1	200	200	120	80	0	0	0	0	0
1405_251_7/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5023	251	7	9	1	10	5023	-1	-1	0	1	14852	18006	18027	18310	18311						1	14	6	1	1						16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
1405_524_7/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5024	524	7	9	1	10	5024	-1	-1	0	1	14905	18069	18006	18313	18310						1	4	16	1	1						17004	14440	14905	18313	18310	1	200	200	40	160	0	0	0	0	0
1405_524_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5025	524	1	1	1	1	5024	-1	-1	0	1	14905	18069	18006	18313	18310						1	4	16	1	1						17004	14440	14905	18313	18310	1	200	200	40	160	0	0	0	0	0
21006/9/11_24_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5026	24	1	1	1	1	5027	-1	-1	0	1	14815	18072	18313	0							1	5	2								16914	14422	14815	18313		1	200	200	200		0	0	0	0	0
21006/9/11_24_20/24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5027	24	20	24	1	10	5027	-1	-1	0	1	14815	18072	18313	0							1	5	2								16914	14422	14815	18313		1	200	200	200		0	0	0	0	0
21006/9/11_203_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5028	203	1	1	1	1	5029	-1	-1	0	1	14838	18030	18009	18311	18310						1	2	3	1	1						16937	14462	14838	18311	18310	1	200	200	60	140	0	0	0	0	0
21006/9/11_203_20/24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5029	203	20	24	1	10	5029	-1	-1	0	1	14838	18030	18009	18311	18310						1	2	3	1	1						16937	14462	14838	18311	18310	1	200	200	60	140	0	0	0	0	0
21022_501_16/18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5030	501	16	18	1	10	5030	-1	-1	0	1	18549										3																				0	0	0	0	0
21022_503_16/18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5031	503	16	18	1	10	5031	-1	-1	0	1	18549										3										16995	14441	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
21024/25_325_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5032	325	1	1	1	1	5033	-1	-1	0	1	14870	18026	18005	18311	18310						1	8	12	1	1						16969	14431	14870	18311	18310	1	200	200	80	120	0	0	0	0	0
21024/25_325_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5033	325	18	20	1	10	5033	-1	-1	0	1	14870	18030	18009	18311	18310						1	8	12	1	1						16969	14431	14870	18311	18310	1	200	200	80	120	0	0	0	0	0
21024/25_634_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5034	634	1	1	1	1	5035	-1	-1	0	1	14928	18068	18005	18313	18310						1	4	16	1	1						17027	14451	14928	18313	18310	1	200	200	40	160	0	0	0	0	0
21024/25_634_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5035	634	18	20	1	10	5035	-1	-1	0	1	14928	18072	18009	18313	18310						1	4	16	1	1						17027	14451	14928	18313	18310	1	200	200	40	160	0	0	0	0	0
16516/9_253_12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5036	253	12	15	1	10	14015	-1	-1	0	1	14854	18028	18007	18311	18310						1	6	14	1	1						16953	14461	14854	18311	18310	1	200	200	60	140	0	0	0	0	0
16516/9_821_12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5037	821	12	15	1	10	14016	-1	-1	0	0	14950	18049	18070	18312	18313						1	10	10	1	1						17049	14401	14950	18312	18313	1	200	200	100	100	0	0	0	0	0
16516/9_823_12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5038	823	12	12	1	10	14017	-1	-1	0	0	14952	18028	18049	18311	18312						1	10	10	1	1						17051	14401	14952	18311	18312	1	200	200	100	100	0	0	0	0	0
ÂÞÉ²	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5039	1069	40	50	2	7	5039	-1	-1	0	0	14803	18056	18312								1	6	1								16902	14424	14803	18311	18312	1	200	200	60	140	0	0	0	0	0
µØÓüÁÔÈ®	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5040	1070	40	50	2	7	5040	-1	-1	0	0	14820	18056	18312								1	6	1								16919	14424	14820	18312	18313	1	200	200	120	80	0	0	0	0	0
15592	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5041	722	26	27	1	10	5015	-1	-1	0	1	14939	18029	18050	18311	18312						1	16	4	1	1						17038	14411	14939	18311	18312	1	200	200	160	40	0	0	0	0	0
15592	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5042	701	26	27	1	10	5013	-1	-1	0	1	14929	18008	18071	18310	18313						1	14	6	1	1						17028	14411	14929	18310	18313	1	200	200	140	60	0	0	0	0	0
³àÐÜ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5043	2057	40	40	1	1	12113	-1	-1	0	0																					17774					1					1	1	0	0	0
Ñ×Ö®¶·Éñ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5044	2058	55	55	1	1	9133	-1	-1	0	0																					17775					1					1	1	0	0	0
»ð¾«	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5045	2059	48	48	2	2	9134	-1	-1	0	0																					16997					1					1	1	0	0	0
Ð¡¶ñÄ§	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5046	1074	13	16	2	2	204	-1	-1	0	0	14839	18007	18310								1	8	2								16983	14461	14839	18310		1	200	200	200		0	0	0	0	0
Ñý²Ý	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5047	1075	13	15	2	2	411	-1	-1	0	0	14881	18007	18310	18456							1	8	2	1							16980	14481	14881	18310		1	200	200	200		0	0	0	0	0
ÍçÆ¤Õ¨µ¯	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5048	1076	13	15	2	2	1023	-1	-1	0	0	14902	18007	18310								1	8	2								17001	14441	14902	18310		1	200	200	200		0	0	0	0	0
µØ¾«	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5049	1077	15	15	2	2	9136	-1	-1	0	0																					17000					1					1	1	0	0	0
ÍÁÖ®¶·Éñ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	5050	1078	40	40	1	1	9135	-1	-1	0	0																					17721					1					1	1	0	0	0
15400,2_6_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6000	6	1	1	1	1	6001	-1	-1	0	1	14806	18026	18047	18311	18312						1	10	10	1	1						16905	14425	14806	18311	18312	1	200	200	100	100	0	0	0	0	0
15400,2_6_57/59	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6001	6	57	59	1	10	6001	-1	-1	0	1	14806	18037	18058	18311	18312						1	10	10	1	1						16905	14425	14806	18311	18312	1	200	200	100	100	0	0	0	0	0
15400,2_835_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6002	835	1	1	1	1	6003	-1	-1	0	1	14958	18068	18005	18313	18310						1	10	10	1	1						17057	14405	14958	18313	18310	1	200	200	100	100	0	0	0	0	0
15400,2_835_57/59	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6003	835	57	59	1	10	6003	-1	-1	0	1	14958	18079	18016	18313	18310						1	10	10	1	1						17057	14405	14958	18313	18310	1	200	200	100	100	0	0	0	0	0
20501/30_213_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6004	213	1	1	1	1	6005	-1	-1	0	1	14844	18026	18005	18311	18310						1	2	18	1	1						16943	14466	14844	18311	18310	1	200	200	20	180	0	0	0	0	0
20501/30_213_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6005	213	60	62	1	10	6005	-1	-1	0	1	14844	18038	18017	18311	18310						1	2	18	1	1						16943	14466	14844	18311	18310	1	200	200	20	180	0	0	0	0	0
20501/30_214_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6006	214	1	1	1	1	6007	-1	-1	0	1	14845	18068	18047	18313	18312						1	2	18	1	1						16944	14466	14845	18313	18312	1	200	200	20	180	0	0	0	0	0
20501/30_214_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6007	214	60	62	1	10	6007	-1	-1	0	1	14845	18080	18059	18313	18312						1	2	18	1	1						16944	14466	14845	18313	18312	1	200	200	20	180	0	0	0	0	0
20501/30_2005_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6008	2005	56	58	1	1	2001	-1	-1	0	0																					17006	14445	14907	18312		1	200	200	200		0	1	0	0	0
20501/30_2006_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6009	2006	56	58	1	1	2002	-1	-1	0	0																					17007	14445	14908	18311		1	200	200	200		0	1	0	0	0
20501/30_2007_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6010	2007	56	58	1	1	2003	-1	-1	0	0																					17008	14445	14909	18313		1	200	200	200		0	1	0	0	0
20501/30_2008_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6011	2008	56	58	1	1	2004	-1	-1	0	0																					17009	14445	14910	18310		1	200	200	200		0	1	0	0	0
20301/10_811_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6012	811	1	1	1	1	6013	-1	-1	0	1	14946	18005	18310								1	20	2								17045	14406	14946	18310		1	200	200	200		0	0	0	0	0
20301/10_811_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6013	811	60	62	1	10	6013	-1	-1	0	1	14946	18017	18310								1	20	2								17045	14406	14946	18310		1	200	200	200		0	0	0	0	0
20301/10_814_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6014	814	1	1	1	1	6015	-1	-1	0	1	14949	18047	18312								1	20	2								17048	14406	14949	18312		1	200	200	200		0	0	0	0	0
20301/10_814_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6015	814	60	62	1	10	6015	-1	-1	0	1	14949	18059	18312								1	20	2								17048	14406	14949	18312		1	200	200	200		0	0	0	0	0
20301/10_2005_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6016	2005	56	58	1	1	6016	-1	-1	0	0																					17006	14445	14907	18312		1	200	200	200		0	1	0	0	0
20301/10_2006_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6017	2006	56	58	1	1	6017	-1	-1	0	0																					17007	14445	14908	18311		1	200	200	200		0	1	0	0	0
20301/10_2007_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6018	2007	56	58	1	1	6018	-1	-1	0	0																					17008	14445	14909	18313		1	200	200	200		0	1	0	0	0
20301/10_2008_56/58	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6019	2008	56	58	1	1	6019	-1	-1	0	0																					17009	14445	14910	18310		1	200	200	200		0	1	0	0	0
20101/169_602_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6020	602	1	1	1	1	6021	-1	-1	0	1	14912	18026	18047	18311	18312						1	18	2	1	1						17011	14456	14912	18311	18312	1	200	200	180	20	0	0	0	0	0
20101/169_602_62/64	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6021	602	62	64	1	10	6021	-1	-1	0	1	14912	18038	18059	18311	18312						1	18	2	1	1						17011	14456	14912	18311	18312	1	200	200	180	20	0	0	0	0	0
20101/169_604_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6022	604	1	1	1	1	6023	-1	-1	0	1	14914	18068	18005	18313	18310						1	2	18	1	1						17013	14456	14914	18313	18310	1	200	200	20	180	0	0	0	0	0
20101/169_604_62/64	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6023	604	62	64	1	10	6023	-1	-1	0	1	14914	18080	18017	18313	18310						1	2	18	1	1						17013	14456	14914	18313	18310	1	200	200	20	180	0	0	0	0	0
20101/169_2005_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6026	2005	60	62	1	1	6026	-1	-1	0	0																					17006	14446	14907	18312		1	200	200	200		0	1	0	0	0
20101/169_2006_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6027	2006	60	62	1	1	6027	-1	-1	0	0																					17007	14446	14908	18311		1	200	200	200		0	1	0	0	0
20101/169_2007_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6028	2007	60	62	1	1	6028	-1	-1	0	0																					17008	14446	14909	18313		1	200	200	200		0	1	0	0	0
20101/169_2008_60/62	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	6029	2008	60	62	1	1	6029	-1	-1	0	0																					17009	14446	14910	18310		1	200	200	200		0	1	0	0	0
13002/14_21_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7000	21	18	20	1	10	7000	-1	-1	0	1	14812	18009	18310	18373							1	5	2	10							16911	14422	14812	18310		1	200	200	200		0	0	0	0	0
13002/14_23_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7001	23	18	20	1	10	7001	-1	-1	0	1	14814	18051	18312								1	5	2								16913	14421	14814	18312		1	200	200	200		0	0	0	0	0
13002/14_331_19/21	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7002	331	19	21	1	10	7002	-1	-1	0	1	14871	18009	18310								1	5	2								16970	14431	14871	18310		1	200	200	200		0	0	0	0	0
13002/14_333_19/21	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7003	333	19	21	1	10	7003	-1	-1	0	1	14873	18051	18312								1	5	2								16972	14431	14873	18312		1	200	200	200		0	0	0	0	0
13001_332_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7004	332	1	1	1	1	7004	-1	-1	0	1	14872	18026	18311								1	5	2								16971	14432	14872	18311		1	200	200	200		0	0	0	0	0
13001_332_20/22	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7005	332	20	22	1	10	7005	-1	-1	0	1	14872	18030	18311	18443							1	5	2	10							16971	14432	14872	18311		1	200	200	200		0	0	0	0	0
13001_323_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7006	323	1	1	1	1	7006	-1	-1	0	1	14868	18068	18047	18313	18312						1	2	3	1	1						16967	14432	14868	18313	18312	1	200	200	80	120	0	0	0	0	0
13001_323_20/22	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7007	323	20	22	1	10	7007	-1	-1	0	1	14868	18072	18051	18313	18312						1	2	3	1	1						16967	14432	14868	18313	18312	1	200	200	80	120	0	0	0	0	0
15000/2_421_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7008	421	1	1	1	1	7009	-1	-1	0	1	14885	18005	18068	18310	18313						1	18	2	1	1						16984	14482	14885	18310	18313	1	200	200	180	20	0	0	0	0	0
15000/2_421_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7009	421	25	27	1	10	7009	-1	-1	0	1	14885	18008	18071	18310	18313						1	18	2	1	1						16984	14482	14885	18310	18313	1	200	200	180	20	0	0	0	0	0
15000/2_503_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7010	503	1	1	1	1	7011	-1	-1	0	1	14896	18047	18026	18312	18311						1	2	18	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
15000/2_503_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7011	503	25	27	1	10	7011	-1	-1	0	1	14896	18050	18029	18312	18311						1	2	18	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
13016/21_105_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7012	105	1	1	1	1	7013	-1	-1	0	1	14826	18047	18068	18312	18313						1	10	10	1	1						16925	14471	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
13016/21_105_28/31	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7013	105	28	31	1	10	7013	-1	-1	0	1	14826	18052	18073	18312	18313						1	10	10	1	1						16925	14471	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
13016/21_304_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7014	304	1	1	1	1	7015	-1	-1	0	1	14860	18005	18026	18310	18311						1	18	2	1	1						16959	14432	14860	18310	18311	1	200	200	180	20	0	0	0	0	0
13016/21_304_28/31	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7015	304	28	31	1	10	7015	-1	-1	0	1	14860	18010	18031	18310	18311						1	18	2	1	1						16959	14432	14860	18310	18311	1	200	200	180	20	0	0	0	0	0
13500/2_302_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7016	302	1	1	1	1	7017	-1	-1	0	1	14858	18047	18068	18312	18313						1	18	2	1	1						16957	14432	14858	18312	18313	1	200	200	180	20	0	0	0	0	0
13500/2_302_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7017	302	23	25	1	10	7017	-1	-1	0	1	14858	18051	18072	18312	18313						1	18	2	1	1						16957	14432	14858	18312	18313	1	200	200	180	20	0	0	0	0	0
13500/2_721_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7018	721	1	1	1	1	7019	-1	-1	0	1	14938	18005	18026	18310	18311						1	16	4	1	1						17037	14412	14938	18310	18311	1	200	200	160	40	0	0	0	0	0
13500/2_721_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7019	721	23	25	1	10	7019	-1	-1	0	1	14938	18009	18030	18310	18311						1	16	4	1	1						17037	14412	14938	18310	18311	1	200	200	160	40	0	0	0	0	0
13505/14_423_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7020	423	1	1	1	1	7021	-1	-1	0	1	14887	18311	18312								1	1	1								16986	14482	14887	18311	18312	1	200	200	180	20	0	0	0	0	0
13505/14_423_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7021	423	25	27	1	10	7021	-1	-1	0	1	14887	18311	18312								1	1	1								16986	14482	14887	18311	18312	1	200	200	180	20	0	0	0	0	0
13505/14_504_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7022	504	1	1	1	1	7023	-1	-1	0	1	14897	18313	18312								1	1	1								16996	14442	14897	18313	18312	1	200	200	20	180	0	0	0	0	0
13505/14_504_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7023	504	25	27	1	10	7023	-1	-1	0	1	14897	18313	18312								1	1	1								16996	14442	14897	18313	18312	1	200	200	20	180	0	0	0	0	0
15526_32_45/47	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7025	32	45	47	1	10	7025	-1	-1	0	1	14819	18013	18034	18310	18311						1	12	8	1	1						16918	14424	14819	18310	18311	1	200	200	120	80	0	0	0	0	0
15526_122_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7026	122	1	1	1	1	7027	-1	-1	0	1	14833	18055	18076	18312	18313						1	16	4	1	1						16932	14474	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
15526_122_45/47	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7027	122	45	47	1	1	7027	-1	-1	0	1	14833	18055	18076	18312	18313						1	16	4	1	1						16932	14474	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
»Æ·ä	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7028	3012	30	30	5	10	7028	-1	-1	0	0	18787	18074									10	5									16963	14431	14864	18313		1	200	200	200		0	0	0	0	0
·çÖ©Öë	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7029	3013	30	30	5	10	7029	-1	-1	0	0	18788	18074									10	5									16973	14431	14874	18313		1	200	200	200		0	0	0	0	0
14018/24_112_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8000	112	1	1	1	1	8001	-1	-1	0	1	14828	18047	18068	18312	18313						1	14	6	1	1						16927	14473	14828	18312	18313	1	200	200	140	60	0	0	0	0	0
14018/24_112_31/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8001	112	31	33	1	10	8001	-1	-1	0	1	14828	18053	18074	18312	18313						1	14	6	1	1						16927	14473	14828	18312	18313	1	200	200	140	60	0	0	0	0	0
