#0						
1535	16502	39	34	100	549	43
1536	16501	39	34	100	549	43
1537	11023	42	42	100	699	197
1538	100	699	197	11023	42	42
1539	11024	15	22	100	342	172
1540	100	342	172	11024	15	22
1547	11025	6	3	11027	21	25
1548	11027	21	25	11025	6	3
1563	11500	6	3	11502	21	24
1564	11502	21	24	11500	6	3
1567	11500	29	3	11501	33	30
1568	11501	33	30	11500	29	3
1577	15519	24	34	15518	49	55
1578	15518	49	55	15519	24	34
1584	15518	49	19	15519	23	5
1585	15519	23	5	15518	49	19
1588	15518	59	47	15518	49	36
1589	15518	49	36	15518	59	47
1592	15519	37	10	15518	73	18
1593	15518	73	18	15519	37	10
1594	15518	29	32	15519	16	16
1595	15519	16	16	15518	29	32
1596	15519	35	34	15518	69	65
1597	15518	69	65	15519	35	34
1598	15518	16	67	15519	9	31
1599	15519	9	31	15518	16	67
1600	15519	8	6	15518	17	18
1601	15518	17	18	15519	8	6
1602	15520	49	55	300	222	222
1605	300	275	294	3200	60	46
1606	300	274	294	3200	59	46
1607	300	273	294	3200	58	46
1608	3200	60	45	300	275	293
1609	3200	59	45	300	274	293
1610	3200	58	45	300	273	293
1611	300	294	324	3200	78	75
1612	300	294	325	3200	78	76
1613	300	294	326	3200	78	77
1614	3200	79	75	300	295	324
1615	3200	79	76	300	295	325
1616	3200	79	77	300	295	326
1625	3208	2	4	3200	46	78
1626	3208	2	3	3200	46	78
1627	3200	46	78	3208	2	3
1628	3214	5	3	3299	7	6
1629	3299	7	6	3214	5	3
1639	3008	3	4	3000	51	34
1640	3008	3	3	3000	51	34
1641	3000	51	34	3008	3	3
1642	300	704	147	3000	48	76
1643	300	703	147	3000	47	76
1644	300	702	147	3000	46	76
1645	3000	48	77	300	704	148
1646	3000	47	77	300	703	148
1647	3000	46	77	300	702	148
1648	15005	10	5	100	343	497
1649	100	343	497	15005	10	5
1650	3352	9	16	3350	14	1
1651	3353	2	8	3350	11	14
1654	15517	39	15	300	222	222
1655	21001	23	33	21000	51	65
1656	21000	51	65	21001	23	33
1657	21000	15	55	21003	19	50
1658	21003	19	50	21000	15	55
1659	21002	57	5	21003	66	6
1660	21003	66	6	21002	57	5
1661	21004	23	33	21000	51	65
1673	21002	43	56	2303	23	39
1674	11014	22	19	11014	22	21
1675	11014	23	19	11014	23	21
1676	3350	1	6	300	349	261
1677	300	349	261	3350	1	6
1678	16507	7	4	15003	34	7
1681	21501	10	16	1000	61	63
1682	1000	61	63	21501	10	16
1683	11500	35	31	11014	23	13
1684	11014	23	13	11500	35	31
1685	21500	27	43	11015	7	52
1686	11015	7	52	21500	27	43
1687	3300	40	39	3301	4	3
1688	3301	4	3	3300	40	39
1694	5001	3	9	13009	57	42
1695	13009	57	42	5001	3	8
1696	5001	3	8	13009	57	42
1697	5001	8	3	5002	7	5
1698	5002	7	5	5001	8	3
1699	13009	37	69	13008	20	12
1700	13008	20	12	13009	37	69
1705	13005	15	8	13004	80	10
1706	13004	80	10	13005	15	8
1707	13005	38	42	13006	21	13
1708	13006	21	13	13005	38	42
1711	13003	64	65	13002	45	7
1712	13002	45	7	13003	64	65
1715	13007	38	9	13008	57	35
1716	13008	57	35	13007	38	9
1717	13004	28	16	13007	9	32
1718	13007	9	32	13004	28	16
1719	13010	37	20	13011	18	65
1720	13011	18	65	13010	37	20
1723	13010	14	67	13012	8	5
1724	13012	8	5	13010	14	67
1725	13012	7	23	13013	23	6
1726	13013	23	6	13012	7	23
1727	13013	24	21	13014	45	9
1728	13014	45	9	13013	24	21
1729	13008	9	29	13011	66	9
1730	13011	66	9	13008	9	29
1733	13002	75	83	300	202	235
1734	300	148	199	5003	2	10
1735	5003	2	10	300	148	199
1736	300	187	229	13014	6	64
1737	13014	6	64	300	187	229
1738	13003	32	72	13004	22	52
1739	13004	22	52	13003	32	72
1741	3221	10	15	3200	50	54
1742	3200	50	54	3221	9	15
1743	3221	9	15	3200	50	54
1744	13001	18	6	300	356	334
1745	300	356	334	13001	18	6
1802	1405	11	60	1405	5	94
1803	1405	15	16	1405	5	94
1804	1405	4	28	1405	5	94
1805	1405	23	72	1405	5	94
1806	1405	23	28	1405	5	94
1807	1405	67	36	1405	96	3
1808	1405	59	28	1405	96	3
1809	1405	51	60	1405	5	94
1810	1405	31	16	1405	96	3
1811	1405	21	3	1405	96	3
1812	1405	47	3	1405	96	3
1813	1405	39	12	1405	96	3
1814	1405	54	41	1405	96	3
1815	1405	42	45	1405	5	94
1816	1405	96	3	1405	5	94
1817	1405	5	94	1405	96	3
1852	21007	9	5	21005	29	5
1853	21005	29	5	21007	9	5
1854	21008	24	40	21005	43	44
1855	21005	43	44	21008	24	40
1860	21007	37	44	21005	58	66
1861	21005	58	66	21007	37	44
1899	15006	11	9	15002	14	41
1900	15006	38	79	15000	20	8
1901	15006	38	37	15007	0	16
1902	15007	0	16	15006	38	37
1903	15007	11	0	15008	11	19
1904	15008	11	19	15007	11	0
1905	15007	10	0	15008	10	19
1906	15008	10	19	15007	10	0
1907	15008	9	19	15007	10	0
1914	15011	11	19	15008	11	0
1915	15011	10	19	15008	10	0
1916	15011	9	19	15008	9	0
1917	15012	11	19	15008	11	0
1918	15012	10	19	15008	10	0
1919	15012	9	19	15008	9	0
1920	21005	33	22	21007	10	17
1921	21005	59	40	21007	41	23
1922	21007	41	23	21005	59	40
1923	21005	59	58	21006	20	58
1924	21006	20	58	21005	59	58
1925	21005	33	10	21006	46	10
1926	21006	46	10	21005	33	10
1927	21008	43	5	21005	59	6
1928	21005	59	6	21008	43	5
1929	15008	1	11	15010	19	10
1930	15008	19	11	15009	0	10
1931	15008	1	10	15010	19	10
1932	15010	19	10	15008	1	10
1933	15008	1	9	15010	19	10
1934	15008	19	10	15009	0	10
1935	15009	0	10	15008	19	10
1936	15008	19	9	15009	0	10
1957	21011	17	20	21009	16	22
1958	21009	16	22	21011	17	20
1961	21008	33	22	21010	29	21
1962	21010	29	21	21008	33	22
1963	21008	33	51	21010	31	36
1964	21010	31	36	21008	33	51
1971	21008	16	9	21009	33	9
1972	21009	33	9	21008	16	9
1975	21009	6	5	21006	21	6
1976	21006	21	6	21009	6	5
1979	21006	59	11	21005	20	11
1980	21005	20	11	21006	59	11
1981	21009	45	10	21008	4	9
1982	21008	4	9	21009	45	10
1983	21006	37	44	21009	25	41
1984	21009	25	41	21006	37	44
1985	21009	16	51	21011	14	36
1986	21011	14	36	21009	16	51
1987	21011	31	30	21010	14	30
1988	21010	14	30	21011	31	30
1989	21011	28	21	21009	44	22
1990	21009	44	22	21011	28	21
1991	21008	5	23	21010	17	21
1992	21010	17	21	21008	5	23
1993	16512	26	12	16513	14	27
1994	16513	14	27	16512	26	12
1995	16510	25	21	400	135	333
1996	400	135	333	16510	25	21
1998	21009	17	61	21008	32	60
1999	21008	32	60	21009	17	61
2000	21008	44	63	21009	5	63
2001	21009	5	63	21008	44	63
2002	21006	27	67	21005	52	67
2003	21005	52	67	21006	27	67
2004	15000	22	33	100	201	166
2005	21013	43	44	21012	24	40
2006	21012	24	40	21013	43	44
2007	21013	18	34	1000	96	148
2008	21013	18	35	1000	96	149
2009	21005	18	34	1000	96	148
2010	21005	18	35	1000	96	149
2015	13500	9	23	13501	13	2
2016	13501	13	2	13500	9	23
2017	13501	40	32	13502	7	9
2018	13502	7	9	13501	40	32
2022	13504	11	64	13502	45	24
2023	13503	11	64	13502	45	24
2029	300	671	157	13015	8	23
2030	13015	8	23	300	671	157
2031	1400	2	15	1404	19	5
2032	1404	19	5	1400	2	15
2033	1400	2	14	1404	19	4
2034	1404	19	4	1400	2	14
2035	15521	6	4	100	648	268
2041	4230	6	7	4201	46	56
2042	4201	46	56	4230	6	7
2054	4200	30	21	400	571	274
2055	4200	29	21	400	570	274
2056	4200	28	21	400	569	274
2057	4201	30	21	400	571	274
2058	4201	29	21	400	570	274
2059	4201	28	21	400	569	274
2060	4201	44	62	400	585	317
2061	4201	43	62	400	584	317
2064	4221	7	3	14017	3	18
2065	14017	3	18	4221	7	3
2071	1413	96	3	1413	5	94
2072	1413	5	94	1413	96	3
2073	1413	73	99	1413	73	0
2074	1413	73	0	1413	73	99
2076	1413	72	0	1413	72	99
2077	1413	72	99	1413	72	0
2078	1413	53	99	1413	53	0
2079	1413	53	0	1413	53	99
2080	1413	52	0	1413	52	99
2081	1413	52	99	1413	52	0
2082	1413	33	0	1413	33	99
2083	1413	33	99	1413	33	0
2084	1413	32	99	1413	32	0
2085	1413	32	0	1413	32	99
2086	1413	0	26	1413	99	26
2087	1413	99	26	1413	0	26
2088	1413	99	27	1413	0	27
2089	1413	0	27	1413	99	27
2090	1413	0	51	1413	99	51
2091	1413	99	51	1413	0	51
2092	1413	99	52	1413	0	52
2093	1413	0	52	1413	99	52
2094	1413	0	76	1413	99	76
2095	1413	99	76	1413	0	76
2096	1413	99	77	1413	0	77
2097	1413	0	77	1413	99	77
2098	1412	5	94	1412	96	3
2099	1412	96	3	1412	5	94
2100	14019	12	4	14019	8	5
2101	14019	5	4	14019	2	4
2102	14019	7	4	14019	2	4
2103	14019	8	4	14019	2	4
2104	14019	10	4	14019	2	4
2105	14019	11	5	14019	2	4
2106	14019	9	5	14019	2	4
2107	14019	11	6	14019	2	4
2108	14019	10	6	14019	2	4
2109	14019	11	7	14019	2	4
2110	14019	9	7	14019	2	4
2111	14019	8	7	14019	2	4
2112	14019	7	7	14019	2	4
2113	14019	6	5	14019	2	4
2114	14019	6	6	14019	2	4
2115	14019	5	7	14019	2	4
2116	14019	4	6	14019	2	4
2117	14019	3	5	14019	2	4
2118	14019	2	7	14019	2	4
2119	14019	12	8	14020	2	3
2120	14020	2	3	14019	12	8
2121	14020	12	3	14020	8	4
2122	14020	6	3	14020	12	4
2123	14020	11	3	14020	7	5
2124	14020	11	4	14020	6	5
2125	14020	11	5	14020	4	3
2126	14020	9	4	14020	10	3
2127	14020	3	4	14020	10	4
2128	14020	7	4	14020	10	5
2129	14020	6	4	14020	9	3
2130	14020	3	5	14020	9	5
2131	14020	8	3	14020	5	5
2132	14020	5	4	14020	8	5
2133	14020	7	3	14020	4	5
2134	14020	4	4	14020	2	5
2135	14020	3	3	14020	2	4
2138	14021	2	2	14020	12	5
2139	14020	12	5	14021	2	2
2140	14021	12	11	14022	2	1
2141	14022	2	1	14021	12	11
2142	14022	2	3	14021	12	10
2143	14022	3	2	14021	12	10
2144	14022	3	3	14021	12	10
2145	14022	4	3	14021	12	10
2146	14022	5	2	14021	12	10
2147	14022	5	3	14021	12	10
2148	14022	6	3	14021	12	10
2149	14022	7	3	14021	12	10
2150	14022	7	2	14021	12	10
2151	14022	8	3	14021	12	10
2152	14022	9	3	14021	12	10
2153	14022	9	2	14021	12	10
2154	14022	10	2	14021	12	10
2155	14022	11	2	14021	12	10
2156	14022	11	3	14021	12	10
2157	14022	12	3	14021	12	10
2158	14022	11	4	14021	12	10
2159	14022	11	5	14021	12	10
2160	14022	10	5	14021	12	10
2161	14022	9	5	14021	12	10
2162	14022	8	5	14021	12	10
2163	14022	8	4	14021	12	10
2164	14022	7	5	14021	12	10
2165	14022	6	5	14021	12	10
2166	14022	5	5	14021	12	10
2167	14022	4	5	14021	12	10
2168	14022	3	4	14021	12	10
2169	14022	3	5	14021	12	10
2170	14022	3	6	14021	12	10
2171	14022	5	6	14021	12	10
2172	14022	6	6	14021	12	10
2173	14022	8	6	14021	12	10
2174	14022	10	6	14021	12	10
2175	14022	12	6	14021	12	10
2176	14022	12	7	14021	12	10
2177	14022	12	8	14021	12	10
2178	14022	11	8	14021	12	10
2179	14022	10	7	14021	12	10
2180	14022	10	8	14021	12	10
2181	14022	9	7	14021	12	10
2182	14022	8	7	14021	12	10
2184	14022	7	7	14021	12	10
2185	14022	6	7	14021	12	10
2186	14022	5	7	14021	12	10
2187	14022	4	7	14021	12	10
2188	14022	3	7	14021	12	10
2189	14022	2	7	14021	12	10
2190	14022	3	8	14021	12	10
2191	14022	6	8	14021	12	10
2192	14022	8	8	14021	12	10
2194	14022	11	10	14021	12	10
2195	14022	10	10	14021	12	10
2196	14022	10	9	14021	12	10
2197	14022	9	9	14021	12	10
2198	14022	11	11	14021	12	10
2199	14022	8	9	14021	12	10
2200	14022	8	10	14021	12	10
2201	14022	8	11	14021	12	10
2202	14022	7	10	14021	12	10
2203	14022	6	9	14021	12	10
2204	14022	6	10	14021	12	10
2205	14022	6	11	14021	12	10
2206	14022	5	9	14021	12	10
2207	14022	5	11	14021	12	10
2208	14022	4	9	14021	12	10
2209	14022	4	10	14021	12	10
2210	14022	4	11	14021	12	10
2211	14022	3	9	14021	12	10
2212	14022	3	11	14021	12	10
2215	14022	2	9	14021	12	10
2217	14022	2	11	14021	12	10
2218	14022	12	10	14021	12	10
2219	14021	3	2	14021	8	2
2220	14021	3	3	14021	7	8
2221	14021	2	3	14021	3	4
2222	14021	2	4	14021	10	2
2223	14021	4	2	14021	5	7
2224	14021	6	2	14021	6	9
2225	14021	7	3	14021	8	5
2226	14021	10	3	14021	8	6
2227	14021	11	3	14021	4	8
2228	14021	12	3	14021	3	8
2229	14021	12	4	14021	3	5
2230	14021	12	6	14021	6	4
2231	14021	12	7	14021	9	3
2232	14021	11	9	14021	2	9
2233	14021	11	8	14021	4	6
2234	14021	11	7	14021	5	9
2235	14021	10	8	14021	4	3
2236	14021	9	9	14021	7	6
2237	14021	9	8	14021	8	4
2238	14021	9	7	14021	5	2
2239	14021	10	6	14021	2	6
2240	14021	11	5	14021	10	9
2241	14021	9	4	14021	11	4
2242	14021	10	4	14021	12	8
2243	14021	7	7	14021	6	3
2244	14021	7	9	14021	11	6
2245	14021	5	9	14021	12	2
2246	14021	5	8	14021	2	8
2247	14021	4	9	14021	5	5
2248	14021	2	7	14021	9	6
2249	14021	5	4	14021	8	8
2250	14021	7	5	14021	4	7
2251	14021	6	5	14021	12	5
2252	14021	5	6	14021	4	4
2253	14021	3	6	14021	10	5
2256	14017	23	11	14025	4	14
2257	14025	4	14	14017	23	11
2258	14025	3	14	14017	23	11
2560	14022	12	12	14023	6	1
2563	14023	7	15	14025	17	3
2564	14025	17	3	14023	7	15
2573	13016	10	37	13017	10	11
2574	13017	10	11	13020	10	37
2575	13020	10	37	13017	10	11
2576	13016	73	30	13019	7	6
2577	13019	7	6	13020	73	30
2578	13020	73	30	13019	7	6
2579	13020	66	33	13018	34	12
2582	13021	34	12	13016	66	33
2584	13018	34	12	13020	66	33
2585	4209	7	10	4230	22	12
2587	14021	6	7	14021	9	2
2591	13016	66	33	13018	34	12
2592	13016	38	2	13022	14	13
2593	13022	14	13	13016	38	2
2594	13020	38	2	13022	14	13
2604	14037	20	18	14039	14	2
2605	14037	21	18	14039	14	2
2606	14038	20	18	14039	13	2
2607	14038	21	18	14039	14	2
2608	14039	6	21	400	590	314
2613	16514	12	17	16512	12	52
2614	16514	11	17	16512	11	52
2620	1424	9	2	1423	0	9
2621	1423	0	9	1424	9	2
2622	1424	9	3	1423	0	10
2623	1423	0	10	1424	9	3
2624	1424	9	4	1423	0	10
2625	1424	9	7	1420	9	1
2626	1424	9	8	1420	9	1
2627	1424	9	9	1420	9	1
2628	1424	9	12	1421	3	1
2629	1424	9	13	1421	3	1
2630	1424	9	14	1421	3	1
2631	1424	9	17	1422	9	1
2633	1424	9	18	1422	9	1
2634	1424	9	19	1422	9	1
2635	11028	8	4	11004	9	9
2716	24004	14	28	24004	19	26
2717	24004	19	26	24004	14	28
2718	24004	19	27	24004	14	29
2719	24004	14	29	24004	19	27
2720	24004	59	10	24004	60	3
2721	24004	60	3	24004	59	10
2740	24004	75	82	24004	76	76
2741	24004	76	76	24004	75	82
2742	24004	95	71	24004	95	65
2743	24004	95	65	24004	95	71
2758	24003	73	19	24003	81	17
2759	24003	81	17	24003	73	19
2760	24003	73	20	24003	81	18
2761	24003	81	18	24003	73	20
2762	24003	73	81	24003	81	79
2763	24003	81	79	24003	73	81
2764	24003	73	82	24003	81	80
2765	24003	81	80	24003	73	82
2766	24003	102	75	24003	93	78
2767	24003	93	78	24003	102	75
2768	24003	102	74	24003	93	77
2769	24003	93	77	24003	102	74
2800	24003	24	24	24003	24	19
2801	24003	24	19	24003	24	24
2802	24003	24	76	24003	24	71
2803	24003	24	71	24003	24	76
2804	24004	7	54	24004	7	49
2805	24004	7	49	24004	7	54
2808	24004	39	56	24004	45	56
2809	24004	45	56	24004	39	56
2812	24004	124	83	24004	124	75
2813	24004	124	75	24004	124	83
2814	24004	31	70	24004	31	65
2815	24004	31	65	24004	31	70
2843	24005	83	95	24005	88	94
2844	24005	88	94	24005	83	95
2847	24005	140	28	24005	135	33
2848	24005	135	33	24005	140	28
2849	24005	140	29	24005	134	33
2850	24005	134	33	24005	140	29
2855	24005	47	80	24005	56	80
2856	24005	56	80	24005	47	80
2857	24005	71	59	24005	78	59
2858	24005	78	59	24005	71	59
2859	24005	130	81	24005	121	81
2860	24005	121	81	24005	130	81
2861	24005	121	60	24005	130	60
2862	24005	130	60	24005	121	60
2865	24005	130	38	24005	121	38
2866	24005	121	38	24005	130	38
2867	24005	130	15	24005	121	15
2868	24005	121	15	24005	130	15
2869	24005	106	15	24005	98	15
2870	24005	98	15	24005	106	15
2871	24005	98	38	24005	106	38
2872	24005	106	38	24005	98	38
2873	24005	98	60	24005	106	60
2874	24005	106	60	24005	98	60
2875	24005	98	81	24005	106	81
2876	24005	106	81	24005	98	81
2877	24005	76	82	24005	78	77
2878	24005	78	77	24005	76	82
2879	24005	32	59	24005	23	59
2880	24005	23	59	24005	32	59
2881	24005	23	37	24005	32	37
2882	24005	32	37	24005	23	37
2883	24005	23	14	24005	32	14
2884	24005	32	14	24005	23	14
2885	24005	47	59	24005	56	59
2886	24005	56	59	24005	47	59
2889	24005	13	53	24005	13	46
2890	24005	13	46	24005	13	53
2893	24005	37	31	24005	37	23
2894	24005	37	23	24005	37	31
2901	24005	111	32	24005	111	24
2902	24005	111	24	24005	111	32
2911	24005	135	54	24005	135	47
2912	24005	135	47	24005	135	54
2913	24005	76	30	24005	78	25
2914	24005	78	25	24005	76	30
2915	24004	67	33	24004	61	35
2916	24004	61	35	24004	67	33
2917	24004	67	34	24004	61	36
2918	24004	61	36	24004	67	34
2935	24004	75	76	24004	74	82
2936	24004	74	82	24004	75	76
2937	24004	123	83	24004	123	75
2938	24004	123	75	24004	123	83
2939	24004	128	43	24004	135	42
2940	24004	135	42	24004	128	43
2941	24004	135	43	24004	128	44
2942	24004	128	44	24004	135	43
2955	24004	94	71	24004	95	65
2958	24004	39	57	24004	45	57
2959	24004	45	57	24004	39	57
2960	24004	58	10	24004	60	3
2962	24004	101	22	24004	101	16
2963	24004	101	16	24004	101	22
2964	24004	100	22	24004	100	16
2965	24004	100	16	24004	100	22
2967	24004	58	51	24004	58	47
2968	24004	58	47	24004	58	51
2969	24005	23	60	24005	32	60
2970	24005	32	60	24005	23	60
2971	24005	12	53	24005	12	46
2972	24005	12	46	24005	12	53
2975	24005	23	15	24005	32	15
2976	24005	32	15	24005	23	15
2977	24005	23	38	24005	32	38
2978	24005	32	38	24005	23	38
2984	24005	47	60	24005	56	60
2985	24005	56	60	24005	47	60
2988	24005	36	31	24005	36	23
2989	24005	36	23	24005	36	31
2994	24005	47	81	24005	56	81
2995	24005	56	81	24005	47	81
3002	24005	61	31	24005	62	23
3003	24005	62	23	24005	61	31
3004	24005	61	23	24005	60	31
3005	24005	60	31	24005	61	23
3006	24005	13	31	24005	13	23
3007	24005	13	23	24005	13	31
3008	24005	12	31	24005	12	23
3009	24005	12	23	24005	12	31
3010	24005	61	53	24005	61	46
3011	24005	61	46	24005	61	53
3012	24005	60	46	24005	60	53
3013	24005	60	53	24005	60	46
3020	24005	98	61	24005	106	61
3021	24005	106	61	24005	98	61
3022	24005	98	39	24005	106	38
3023	24005	110	32	24005	110	24
3024	24005	110	24	24005	110	32
3025	24005	121	16	24005	130	16
3026	24005	130	16	24005	121	16
3027	24005	121	39	24005	130	38
3028	24005	121	61	24005	130	60
3032	24003	97	33	24003	103	33
3033	24003	103	33	24003	97	33
3034	24003	97	34	24003	103	34
3035	24003	103	34	24003	97	34
3054	24005	71	60	24005	78	60
3055	24005	78	60	24005	71	60
3056	24005	98	82	24005	106	82
3057	24005	106	82	24005	98	82
3058	24005	98	16	24005	106	16
3059	24005	106	16	24005	98	16
3064	24005	134	54	24005	134	47
3065	24005	134	47	24005	134	54
3068	24005	47	14	24005	56	14
3069	24005	56	14	24005	47	14
3070	24005	47	15	24005	56	15
3071	24005	56	15	24005	47	15
3072	24005	111	54	24005	111	47
3073	24005	111	47	24005	111	54
3075	24005	110	54	24005	110	47
3076	24005	110	47	24005	110	54
3077	24005	121	82	24005	130	82
3078	24005	130	82	24005	121	82
3085	24004	15	52	24004	22	52
3086	24004	22	52	24004	15	52
3087	24004	22	53	24004	15	53
3088	24004	15	53	24004	22	53
3089	24005	37	75	24005	37	68
3090	24005	37	68	24005	37	75
3091	24005	36	75	24005	36	68
3092	24005	36	68	24005	36	75
3101	24005	37	53	24005	37	46
3102	24005	37	46	24005	37	53
3103	24005	36	53	24005	36	46
3104	24005	36	46	24005	36	53
3105	24005	61	75	24005	61	68
3106	24005	61	68	24005	61	75
3107	24005	60	75	24005	60	68
3108	24005	60	68	24005	60	75
3109	24005	89	76	24005	91	69
3110	24005	91	69	24005	89	76
3111	24005	88	76	24005	90	69
3112	24005	90	69	24005	88	76
3113	24005	110	76	24005	110	69
3114	24005	110	69	24005	110	76
3115	24005	111	76	24005	111	69
3116	24005	111	69	24005	111	76
3117	24005	135	76	24005	135	69
3118	24005	135	69	24005	135	76
3119	24005	134	69	24005	134	76
3120	24005	134	76	24005	134	69
3121	24004	106	45	24004	115	44
3122	24004	115	44	24004	106	45
3123	24004	115	43	24004	106	44
3124	24004	106	44	24004	115	43
3125	24004	62	64	24004	68	63
3126	24004	68	63	24004	62	64
3127	24004	62	63	24004	68	62
3128	24004	68	62	24004	62	63
3129	24004	26	52	24004	31	50
3130	24004	31	50	24004	26	52
3134	24004	31	51	24004	26	53
3135	24004	26	53	24004	31	50
3143	1424	4	0	1404	8	9
3144	1404	8	9	1424	4	0
3145	1404	7	9	1424	3	0
3146	1424	3	0	1404	7	9
3147	1424	5	0	1404	8	9
3148	1424	2	0	1404	7	9
3149	300	626	209	13500	33	2
3150	13500	33	2	300	626	209
3157	4332	5	3	4333	9	4
3158	4334	5	3	4333	9	4
3159	4333	9	4	4334	5	3
3162	24008	35	9	24009	3	13
3163	24009	3	13	24008	35	9
3164	24009	3	14	24008	35	9
3170	24009	25	13	24010	25	14
3171	24010	25	14	24009	25	13
3172	24010	17	4	24011	16	3
3173	24011	16	3	24010	17	4
3174	4335	7	3	4320	9	4
3175	24011	23	20	24012	23	20
3176	24012	23	20	24011	23	20
3177	24012	16	10	24013	16	10
3178	24013	16	10	24012	16	10
3179	24013	6	3	24014	6	3
3180	24014	6	3	24013	6	3
3181	24014	15	3	24015	15	3
3182	24015	15	3	24014	15	3
3183	24015	25	18	24016	25	18
3184	24016	25	18	24015	25	18
3185	24018	24	4	24017	24	4
3186	24017	24	4	24018	24	4
3187	24017	14	18	24016	14	18
3188	24016	14	18	24017	14	18
3191	24019	15	4	24020	15	4
3192	24020	15	4	24019	15	4
3193	24020	24	15	24021	24	14
3194	24021	24	14	24020	24	15
3195	24021	9	18	24022	9	18
3196	24022	9	18	24021	9	18
3197	24022	16	3	24021	16	3
3198	24021	16	3	24022	16	3
3199	24022	25	12	24023	25	12
3200	24023	25	12	24022	25	12
3201	24023	22	5	24024	22	5
3202	24024	22	5	24023	22	5
3203	24024	17	18	24023	17	18
3204	24023	17	18	24024	17	18
3205	24023	25	21	24024	25	21
3206	24024	25	21	24023	25	21
3207	24024	22	12	24025	22	12
3208	24025	22	12	24024	22	12
3209	24025	22	18	24024	22	18
3210	24024	22	18	24025	22	18
3211	24025	23	4	24026	23	4
3212	24026	23	4	24025	23	4
3213	24027	18	18	24028	18	26
3214	24028	18	26	24027	18	18
3215	24026	23	20	24027	23	20
3216	24027	23	20	24026	23	20
3217	24027	7	12	24026	7	12
3218	24026	7	12	24027	7	12
3219	24031	7	4	24030	7	4
3220	24030	7	4	24031	7	4
3221	24030	8	21	24031	8	21
3222	24031	8	21	24030	8	21
3223	24030	23	21	24031	23	21
3224	24031	23	21	24030	23	21
3225	24031	14	12	24030	13	12
3226	24030	13	12	24031	14	12
3227	24030	17	12	24031	19	12
3228	24031	19	12	24030	17	12
3229	24031	27	2	24032	27	2
3230	24032	27	2	24031	27	2
3231	24032	7	4	24033	7	4
3232	24033	7	4	24032	7	4
3233	24032	7	20	24033	7	20
3234	24033	7	20	24032	7	20
3235	24033	24	20	24034	24	20
3236	24034	24	20	24033	24	20
3237	24034	10	5	24035	10	5
3238	24035	10	5	24034	10	5
3239	24035	16	12	24034	16	12
3240	24034	16	12	24035	16	12
3241	24034	10	18	24035	10	17
3242	24035	10	17	24034	10	18
3245	24034	17	5	24035	16	5
3246	24035	16	5	24034	17	5
3247	24035	8	20	24036	8	20
3248	24036	8	20	24035	8	20
3249	24036	7	4	24035	7	4
3250	24035	7	4	24036	7	4
3251	24035	9	11	24036	9	12
3252	24036	9	12	24035	9	11
3253	24035	24	5	24036	24	5
3254	24036	24	5	24035	24	5
3255	24036	25	21	24035	25	21
3256	24035	25	21	24036	25	21
3257	24035	23	16	24036	23	16
3258	24036	23	16	24035	23	16
3259	24037	7	1	24038	11	5
3260	24038	11	5	24037	7	1
3261	24036	16	12	24037	16	12
3262	24037	16	12	24036	16	12
3265	24039	8	13	24040	8	13
3266	24040	8	13	24039	8	13
3267	24040	8	19	24039	8	19
3268	24039	8	19	24040	8	19
3269	24040	9	5	24039	9	5
3270	24039	9	5	24040	9	5
3271	24040	16	5	24039	16	5
3272	24039	16	5	24040	16	5
3273	24039	23	20	24040	23	20
3274	24040	23	20	24039	23	20
3275	24040	24	13	24039	24	13
3276	24039	24	13	24040	24	13
3277	24040	15	12	24041	15	12
3278	24041	15	12	24040	15	12
3279	24042	24	12	24041	24	12
3280	24041	24	12	24042	24	12
3281	24041	23	4	24042	23	4
3282	24042	23	4	24041	23	4
3283	24042	6	13	24041	6	13
3284	24041	6	13	24042	6	13
3285	24041	24	21	24042	24	21
3286	24042	24	21	24041	24	21
3287	24042	9	21	24043	9	21
3288	24043	9	21	24042	9	21
3289	24044	24	13	24043	24	13
3290	24043	24	13	24044	24	13
3291	24043	24	5	24044	24	5
3292	24044	24	5	24043	24	5
3293	24044	24	21	24043	24	21
3294	24043	24	21	24044	24	21
3295	24043	16	21	24044	16	21
3296	24044	16	21	24043	16	21
3297	24044	16	13	24043	16	13
3298	24043	16	13	24044	16	13
3299	24043	16	5	24044	16	5
3300	24044	16	5	24043	16	5
3301	24044	8	5	24043	8	5
3302	24043	8	5	24044	8	5
3303	24043	6	13	24044	6	13
3304	24044	6	13	24043	6	13
3305	24044	9	21	24045	9	21
3306	24045	9	21	24044	9	21
3307	24045	24	21	24046	24	21
3308	24046	24	21	24045	24	21
3309	24045	25	13	24046	25	13
3310	24046	25	13	24045	25	13
3311	24045	24	5	24046	24	5
3312	24046	24	5	24045	24	5
3313	24046	8	21	24047	8	21
3314	24047	8	21	24046	8	21
3315	24047	8	5	24046	8	5
3316	24046	8	5	24047	8	5
3317	24047	23	25	24048	21	26
3318	24048	21	26	24047	23	25
3319	24069	31	30	24019	24	26
3321	24070	30	5	24029	27	2
3324	24071	20	28	24039	16	19
3325	24040	23	5	24039	23	5
3326	24039	23	5	24040	23	5
3327	24072	29	26	24049	24	23
3329	24049	8	18	24050	8	18
3330	24050	8	18	24049	8	18
3331	24050	24	21	24051	24	21
3332	24051	24	21	24050	24	21
3333	24051	23	4	24052	23	4
3334	24052	23	4	24051	23	4
